,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
R.Pinky_P_e_x,58.914043426519996,57.624382782,56.878550720199996,56.766754150379995,56.444778442380006,56.11834487914,55.677307891839995,55.68595428466001,55.82761306761999,56.14668655396,56.511714935300006,56.68861923216,56.770863342300004,57.19506225584,57.95805969237999,58.52773742678001,58.56772079468,58.529871368399995,58.686685943600004,58.94002685547999,58.95236663818,58.857041168180004,58.39544067382,58.28679962156,58.39010314942,58.45807571408001,58.35027542112,57.589249420160016,57.12673416135999,56.57026824950001,56.03631362916,55.4748535156,55.43236846924,55.72893524172,56.069519042980005,56.089590454100005,56.050755500799994
R.Pinky_P_e_y,140.12694091802,151.50040893559998,151.8290863038,152.4219604492,152.93408508299999,153.2160491946,153.0947448732,153.20627746579999,153.1822113036,153.22203674320002,152.850338745,152.90493469220002,153.06360778799998,153.184954834,153.33993225119997,153.0755554198,153.030493164,153.7815063476,153.5804321288,153.26786804219998,153.1026397704,153.42351684559998,153.45111389180002,153.51634826640003,153.79839172379997,153.9654602052,153.5579742432,152.528689575,152.0254272462,151.5153106688,151.5879760742,151.58956604,151.9319183352,152.3747436526,152.6228668214,152.7547302246,152.90083312975
R.Pinky_P_e_z,24.90963668822,25.46191749572,25.797483444199997,25.78676834104,25.644071578979997,25.8474636078,26.073307418819997,25.97083892822,25.955794143680002,25.95882606506,26.191259384160002,26.428316879260002,26.619677352919997,26.790084838860004,26.6786212921,26.7039707184,26.522967910760002,26.59414100646,26.80962028506,27.02145271302,26.85678253174,26.557128143299998,26.479021835320005,26.075830459580004,25.638396072380004,25.216279220600004,24.67945671082,24.005026245099998,22.783148956319998,22.508985137939998,22.41273002624,22.35397987364,22.176431655899997,22.1243385315,22.044517517099997,22.17289199828,22.419733524325
R.Pinky_P_d_x,0.18639969527720002,0.1335078805682,0.133647337556,0.1357079982758,0.13909320831299998,0.1436187446116,0.1525920838118,0.1455833226442,0.1473898351194,0.14525268375899997,0.13645647764219998,0.1331808209418,0.13274354636660002,0.13555047214020002,0.1443613171578,0.1538791686298,0.1483226358892,0.1173620790242,0.11702799499040002,0.12209492474800002,0.1258443564176,0.124902996421,0.13292099833499998,0.1286433279512,0.1191240474582,0.1131890818478,0.1059775158764,0.11278195977199998,0.12133498787899999,0.1208655640482,0.1268156960606,0.1408710837362,0.13896241486060001,0.1305285215378,0.1230421498418,0.12412811815760001,0.1239131186155
R.Pinky_P_d_y,0.968786275387,0.9813720703124,0.981848692894,0.9814158678053999,0.9804549098016,0.9805007457734,0.9799478173256,0.9809344291686001,0.980200600624,0.9800424218176002,0.981925189495,0.9823467612264001,0.9822274804118001,0.9817707419394001,0.9808866143226,0.9803218841553999,0.9810223698616001,0.9853355646132,0.9857414722444002,0.9856382608413998,0.9851586222647999,0.9853370070456,0.9849020361901999,0.9851662039756001,0.9855037570002001,0.9853728651999999,0.9861322164536,0.9865577816962,0.9845057964323999,0.9849009156226,0.9846281766889999,0.9837705731392001,0.9837225437163999,0.9840458631516,0.9844025969507999,0.9844406843184,0.98494355380525
R.Pinky_P_d_z,0.12995682656756,0.1381018310786,0.13456817269319998,0.1356403768062,0.1390885978938,0.1339598983526,0.1281102091076,0.1287018477916,0.13219871819040002,0.1357126235962,0.131077283621,0.13136716187000003,0.1326953172684,0.13322093188780001,0.1303464144468,0.12362460643039999,0.124785657227,0.1237962663172,0.12080503702160002,0.11665753722200001,0.11672296226000001,0.1162058472632,0.110797457397,0.11341471523060001,0.12075103968359999,0.12736621499079998,0.12763332426540003,0.1182226747274,0.126532959938,0.1239286288618,0.12003523260359998,0.11108965426699999,0.1139149278402,0.1208388075232,0.1257286384704,0.12434558272360001,0.1205460838975
R.Pinky_I_s_x,58.914043426519996,57.624382782,56.878550720199996,56.766754150379995,56.444778442380006,56.11834487914,55.677307891839995,55.68595428466001,55.82761306761999,56.14668655396,56.511714935300006,56.68861923216,56.770863342300004,57.19506225584,57.95805969237999,58.52773742678001,58.56772079468,58.529871368399995,58.686685943600004,58.94002685547999,58.95236663818,58.857041168180004,58.39544067382,58.28679962156,58.39010314942,58.45807571408001,58.35027542112,57.589249420160016,57.12673416135999,56.57026824950001,56.03631362916,55.4748535156,55.43236846924,55.72893524172,56.069519042980005,56.089590454100005,56.050755500799994
R.Pinky_I_s_y,140.12694091802,151.50040893559998,151.8290863038,152.4219604492,152.93408508299999,153.2160491946,153.0947448732,153.20627746579999,153.1822113036,153.22203674320002,152.850338745,152.90493469220002,153.06360778799998,153.184954834,153.33993225119997,153.0755554198,153.030493164,153.7815063476,153.5804321288,153.26786804219998,153.1026397704,153.42351684559998,153.45111389180002,153.51634826640003,153.79839172379997,153.9654602052,153.5579742432,152.528689575,152.0254272462,151.5153106688,151.5879760742,151.58956604,151.9319183352,152.3747436526,152.6228668214,152.7547302246,152.90083312975
R.Pinky_I_s_z,24.90963668822,25.46191749572,25.797483444199997,25.78676834104,25.644071578979997,25.8474636078,26.073307418819997,25.97083892822,25.955794143680002,25.95882606506,26.191259384160002,26.428316879260002,26.619677352919997,26.790084838860004,26.6786212921,26.7039707184,26.522967910760002,26.59414100646,26.80962028506,27.02145271302,26.85678253174,26.557128143299998,26.479021835320005,26.075830459580004,25.638396072380004,25.216279220600004,24.67945671082,24.005026245099998,22.783148956319998,22.508985137939998,22.41273002624,22.35397987364,22.176431655899997,22.1243385315,22.044517517099997,22.17289199828,22.419733524325
R.Pinky_I_e_x,60.866144561759995,60.548392486580006,59.77802505494001,59.62036514284,59.25604629514,58.86919555664,58.39625549318,58.538973999019994,58.69187927245999,59.0744163513,59.47999191284,59.630641937259995,59.68542098998,60.0712059021,60.796774291999995,61.24366149901999,61.31225662232,61.6651802063,61.788807678219996,61.99425506588,61.98089752198,61.95342178346,61.49278182984,61.48699417114001,61.71568527221999,61.868904113780005,61.781954193139995,60.89804229736001,60.25193939208,59.674243927,59.10613555906,58.52344894411999,58.54805221555999,58.9781173706,59.461049652099994,59.47274627684,59.396287918075004
R.Pinky_I_e_y,134.2346038816,145.5091827392,145.8252563478,146.4723602294,146.905493164,147.2336761474,147.1447357178,147.2804290772,147.26775512700002,147.2908203124,146.956326294,146.97520446779998,147.0928955078,147.2548675538,147.5046173096,147.3940948486,147.3255157474,148.09882507319998,147.95447692879998,147.74159545900002,147.5915008548,147.91821899400003,147.98346252439998,148.022628784,148.2481536866,148.360647583,148.0018096922,147.07854003900002,146.39943847639998,145.99161376959998,146.116506958,146.15822143559998,146.4248077394,146.76798095700002,146.98929443339998,147.15535888660003,147.361934662
R.Pinky_I_e_z,40.95326843262,42.05647964474,42.39182662962,42.40853271484001,42.244599151619994,42.474765777600005,42.71746749878,42.60118637086,42.5883087158,42.57431869508,42.81277923588,43.04180908202001,43.22334594726001,43.41494598388,43.34337844848,43.442231750480005,43.2484184265,43.25843582154,43.49925994875999,43.75338058472,43.59836883543999,43.28819961548,43.2222618103,42.791030120840006,42.310514831540004,41.85291519164,41.3279083252,40.7134613037,39.46853866578,39.23257217408,39.15980529784001,39.11793365478,38.903330230739996,38.79255676268,38.67536010742,38.81696014406,39.091675758375
R.Pinky_I_d_x,-0.1050422936678,-0.1635016053916,-0.1621296614408,-0.159565103054,-0.1571974217892,-0.153819066286,-0.152035138011,-0.1595320492982,-0.16016092300400003,-0.1637096077204,-0.16597689092140003,-0.16450883150099999,-0.1629730552436,-0.1608250558374,-0.15873215198520002,-0.1518660932778,-0.15346596241000002,-0.17531680762760002,-0.1734610527754,-0.17078298926380003,-0.1693460941316,-0.1731400400404,-0.1731937557458,-0.1789449959992,-0.1859562784436,-0.1907229691742,-0.19188888072979998,-0.185017505288,-0.1747518152,-0.1735647529364,-0.171654945612,-0.1704680383206,-0.1742194235328,-0.18168423175819998,-0.18964388370519997,-0.18917561471459998,-0.18707180395725
R.Pinky_I_d_y,0.341164314747,0.3350108921526,0.3357156515124,0.33268325924840003,0.3371002554896,0.33451581001299996,0.33270610570919995,0.3313551306726,0.3307181298732,0.33165530562420004,0.32957499623299996,0.33157222271000003,0.3338637769224,0.33159213066079996,0.326292771101,0.3176897406578,0.31900470852880003,0.31775801777839996,0.3145860135556,0.30901206731799996,0.30816586613679997,0.30783925056460004,0.3057341873644,0.3071918189526,0.310352164507,0.3134037792684,0.3106835722924,0.304755580425,0.3145879089832,0.3088681042194,0.3059476196764,0.30370401144040005,0.30794062614440004,0.313512855768,0.3150119185448,0.31309953927980005,0.30971802771074997
R.Pinky_I_d_z,-0.9267448186873999,-0.9279167413713999,-0.927904486656,-0.9294376850125999,-0.9282502770424002,-0.9297473430634,-0.9306899547576,-0.9299176454544,-0.9300388574598,-0.9290870189668,-0.9294241070749999,-0.928975212574,-0.928425836563,-0.9296108126638,-0.9318417191506001,-0.9359519004824,-0.9352355003355999,-0.9318160057067999,-0.933233010769,-0.9355976343154001,-0.9361378073691998,-0.935549843311,-0.9362303018572,-0.9346623301506,-0.9322533726691999,-0.9302692174914,-0.9309300065039998,-0.9342842340467999,-0.932995414734,-0.9351314306258001,-0.9364446282386,-0.9373884916306,-0.9353165507315999,-0.9320352792737999,-0.9299452185629999,-0.9306848526002,-0.932243362069
R.Pinky_D_s_x,60.866144561759995,60.548392486580006,59.77802505494001,59.62036514284,59.25604629514,58.86919555664,58.39625549318,58.538973999019994,58.69187927245999,59.0744163513,59.47999191284,59.630641937259995,59.68542098998,60.0712059021,60.796774291999995,61.24366149901999,61.31225662232,61.6651802063,61.788807678219996,61.99425506588,61.98089752198,61.95342178346,61.49278182984,61.48699417114001,61.71568527221999,61.868904113780005,61.781954193139995,60.89804229736001,60.25193939208,59.674243927,59.10613555906,58.52344894411999,58.54805221555999,58.9781173706,59.461049652099994,59.47274627684,59.396287918075004
R.Pinky_D_s_y,134.2346038816,145.5091827392,145.8252563478,146.4723602294,146.905493164,147.2336761474,147.1447357178,147.2804290772,147.26775512700002,147.2908203124,146.956326294,146.97520446779998,147.0928955078,147.2548675538,147.5046173096,147.3940948486,147.3255157474,148.09882507319998,147.95447692879998,147.74159545900002,147.5915008548,147.91821899400003,147.98346252439998,148.022628784,148.2481536866,148.360647583,148.0018096922,147.07854003900002,146.39943847639998,145.99161376959998,146.116506958,146.15822143559998,146.4248077394,146.76798095700002,146.98929443339998,147.15535888660003,147.361934662
R.Pinky_D_s_z,40.95326843262,42.05647964474,42.39182662962,42.40853271484001,42.244599151619994,42.474765777600005,42.71746749878,42.60118637086,42.5883087158,42.57431869508,42.81277923588,43.04180908202001,43.22334594726001,43.41494598388,43.34337844848,43.442231750480005,43.2484184265,43.25843582154,43.49925994875999,43.75338058472,43.59836883543999,43.28819961548,43.2222618103,42.791030120840006,42.310514831540004,41.85291519164,41.3279083252,40.7134613037,39.46853866578,39.23257217408,39.15980529784001,39.11793365478,38.903330230739996,38.79255676268,38.67536010742,38.81696014406,39.091675758375
R.Pinky_D_e_x,64.08594055176,64.18946990966,63.40910568235999,63.22857894898,62.867677307120005,62.482159423839995,62.07712478635999,62.25016174315999,62.421115875240005,62.827286529540004,63.18431167602,63.28659591672,63.31851043702001,63.69605178834,64.4715484619,64.90922088622001,64.94645538328001,65.30659332274,65.40037841795998,65.61278686524,65.6132598877,65.63020477298,65.25217895509999,65.28368377685999,65.512059021,65.6684967041,65.52296447754,64.61475219728,63.91247406004,63.30753097534,62.771965026859995,62.320468139679996,62.38114624023999,62.83123474122,63.34594192506,63.36004867554,63.252874374375
R.Pinky_D_e_y,138.83506164570002,150.6183929442,150.9121551514,151.633996582,152.032546997,152.389730835,152.2877319336,152.4002105714,152.39178466799999,152.39708251960002,152.0870391846,152.074975586,152.1794891358,152.3807037354,152.6915466308,152.6751098634,152.5767852784,153.37550964359997,153.27253723159998,153.11400756840004,152.97995605440002,153.3275909424,153.40756835940002,153.42611389159998,153.627328491,153.73079223620002,153.4432525634,152.60763854980001,151.8103332522,151.52698974619997,151.7044403076,151.7604644778,151.9474121096,152.19740600580002,152.38943176260003,152.57280273459997,152.8169898985
R.Pinky_D_e_z,55.0948905945,56.514433288579994,56.860180664059996,56.85610122682,56.70363159178,56.92312316894,57.15335235594,57.03758468628,57.018548583999994,57.0047279358,57.247018432619996,57.49936523438,57.691308593760006,57.87110137938,57.76507644654,57.832086181659996,57.65713577272,57.65601959228,57.8891029358,58.121328735359995,57.95681915282,57.627433776859995,57.53446426392001,57.101241302480005,56.62996139528,56.17489776612,55.63828201292,54.99664993286001,53.81134948729999,53.53474349976,53.433209991460004,53.35137863158,53.1582420349,53.07783584594,52.96313476563999,53.097503662120005,53.366262435924995
R.Pinky_D_d_x,-0.207538279891,-0.23102484345420002,-0.23039053976520002,-0.228939676285,-0.2291564404964,-0.22924104630960002,-0.23354960382,-0.235473281145,-0.2366184920072,-0.2381180375814,-0.2350375175476,-0.2319687396288,-0.2305180013182,-0.22999493181699998,-0.23316287100299998,-0.23257819414139996,-0.2305883675814,-0.23104611337160003,-0.2291526407004,-0.22959429323660002,-0.23047184348099997,-0.2332903414964,-0.2385321676732,-0.24089835882180002,-0.24087831974,-0.2410825759174,-0.23736551701999997,-0.2358236938716,-0.232259389758,-0.23053053915479998,-0.23259532153600002,-0.240919241309,-0.2432082146406,-0.2444786578414,-0.2464947402478,-0.2466477185488,-0.24469876661899997
R.Pinky_D_d_y,-0.29840520024300005,-0.3241772592068,-0.3227615892886,-0.32750369310360006,-0.3253093719482,-0.32714951634379996,-0.326320940256,-0.32484795451160003,-0.3251175224782,-0.3239901959896,-0.3255415618422,-0.32357831597319997,-0.3227422297,-0.3252321302892,-0.32910847663860004,-0.3350781679152,-0.3331908226014,-0.33480339050319996,-0.337428677082,-0.34087725281719994,-0.34189518690080006,-0.3432223796846,-0.344157230854,-0.34284885525700004,-0.3413063764574,-0.34073345065099997,-0.3452572464942,-0.35081899166099995,-0.343319004774,-0.351217275858,-0.354552000761,-0.355459922552,-0.3504069387914,-0.3444947123528,-0.3426363885402,-0.34373455047619994,-0.3461209386585
R.Pinky_D_d_z,-0.9285645723342,-0.9173511385918,-0.9180109739301999,-0.9166922688486,-0.9174194216727999,-0.9167422413826,-0.9159508109092,-0.9159833192826001,-0.9155926704405999,-0.9156034231184002,-0.9158463597298001,-0.9173258423804,-0.9179861664772,-0.9172369241714,-0.915050649643,-0.9130301833154,-0.9142269968986,-0.9135205745696,-0.9130294680596001,-0.9116401672364001,-0.9110375523565999,-0.9098184108732001,-0.9081032395362,-0.9079768896102,-0.9085628628729999,-0.9087238430980001,-0.90798715353,-0.9062623500824,-0.9100453376769998,-0.9074667692184001,-0.9056414604187999,-0.9031059980392,-0.9044681906697999,-0.9063948869704002,-0.9065531373024001,-0.9060945510864,-0.9057164490222501
R.Thumb.TTP,55.48098526,57.193423461920005,57.1406890869,57.089771270739995,57.01332244872,56.911204528819994,56.77583236696,56.72978515626001,56.655759429940005,56.6110671997,56.55452194214,56.49691696167999,56.4844947815,56.473167419419994,56.4221572876,56.29699249266,56.24567184448,56.13911590573999,56.1144477844,56.104410552980006,56.0962600708,56.07818679812,56.06843338012,56.06411666872,56.05987319946,56.05851211547999,56.07067337033999,56.087233734120005,56.103643798860006,56.114559173580005,56.13181686400001,56.14571151732,56.14273147581999,56.138341522199994,56.13438110352,56.128247833260005,56.124473571775
R.Index.TTP,88.37780609130002,89.48858184814,89.5060684204,89.5569229126,89.93249206544002,90.1753311157,90.30203094481999,90.12387390133999,90.01745910646,89.95464019773999,89.76686401367999,89.40327911376001,89.13211364746,88.92890625000001,88.96063690184,89.56033935548001,89.84066467284,89.25832214354,87.40180206296,86.52542724610001,86.01617736816002,85.83540191649999,85.51381378174001,85.01226501464001,84.93751068115999,84.73935546876001,84.08035888672,83.72302093506,83.51358032226,83.3613693237,83.60771331788001,84.00553894044,84.05331726076,83.960256958,83.65798034667999,83.37431030273999,83.158115386975
R.Middle.TTP,42.89959869384,41.85853652954,41.931849670400005,41.98618698118,42.050188446039996,42.092502594,42.15925750734,42.204108428939996,42.23851242066,42.27486190798,42.32833175658,42.37534179688,42.41676330568,42.45395202634,42.50409927366,42.52697753906,42.551641082779994,42.6236618042,42.66028671264,42.69530029294,42.71065597534,42.722082519519994,42.746363067640004,42.765462493899996,42.77899017332,42.799703979499995,42.81682434082,42.828777313219994,42.84738769528,42.862045288080004,42.869327545160004,42.88877334594,42.906395721440006,42.92020492552,42.9456565857,42.959661102279995,42.969071388225004
R.Ring.TTP,37.49781570434,36.3322090149,36.3807609558,36.40986633302,36.447515106219996,36.48981933594,36.5429977417,36.56287612914,36.58104019164,36.59743041992,36.616037750240004,36.6309516907,36.64752044678,36.67501296996,36.71373596192,36.7360183716,36.74768600464,36.768627166739996,36.78967132568,36.80623016358,36.81395339966,36.820794677740004,36.84726867676,36.8705154419,36.88222732546,36.89915237426,36.92962036134,36.94640808106,36.9588279724,36.97023010252,36.976597595239994,37.01120376588,37.03473815916,37.04908599852,37.06673202516,37.07646713256,37.081220626825
R.Pinky.TTP,37.39447402956,36.98328857422,37.01516036988,37.04119567872,37.06111831666,37.08567657472,37.11586837766,37.1240585327,37.138515472419996,37.14959945676,37.17021026612,37.18451538088,37.19364700318,37.2120803833,37.23178482056,37.24968032836,37.259866333000005,37.27753219604,37.291432952899996,37.301615905759995,37.308138275160005,37.314830017060004,37.32740707398,37.336724090580006,37.34522018432,37.355209350580004,37.36951065062,37.38141708372,37.391857910140004,37.40349273682,37.41004714966,37.4322380066,37.44697036744,37.455583190919995,37.46500320436,37.47211151124,37.476385116574995
L.Thumb.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb.TNA,59.38228915450001,54.06565749719999,54.4179965736,54.36523598469999,54.035797164680005,54.34295622405999,54.857358811,54.68524231274,54.56598822477999,54.2818790788,54.55726711612,54.60802339446,54.45942833168,54.37206143788001,54.52950061504,55.01707222812,54.82748139438,54.71250312344,54.99520932034001,55.34657596781999,55.456229455919996,55.44744069408,55.857729152519994,55.8577448699,55.553386241759995,55.141345634560004,55.110005132699996,55.579786012119996,54.912625984040005,54.99363758004,55.22499638757999,55.742508970239996,55.61636587618001,55.17601959266,54.96145448866,55.10611883394,55.36176102935
R.Index.TNA,55.60482520216001,36.10474812756,34.785251632599994,36.72520970082,48.764502698440005,50.125192456920004,45.9953914782,40.57020381758,39.70284302524,38.72716882428,36.22835388608,29.54605722884,25.20524088744,28.973616764040003,37.23258319176,46.73542968788,46.798649866839995,32.85069044228,16.3286546613,12.730735217680001,13.745396607999998,14.168255401260001,15.08172285404,17.24555534164,17.03462334956,15.329251794280001,12.72314610376,11.75577393766,11.01449798246,12.383858963940002,15.835983776,19.204806180540004,19.827767504240004,17.772550301960003,14.72672104458,13.014679843440002,12.469142105925
R.Middle.TNA,68.36264338461999,76.5145544793,75.49025268312,75.86754142858001,76.50648666795999,76.05493797616,75.06235253279999,74.89282872268,75.05779858606,75.30355726836,74.69385596596001,74.37897487812,74.53701268335999,75.03178150032001,75.76329267708,75.79109061294,75.95043501277999,75.27050835310001,74.8684667478,74.47227611664002,74.42163191024,74.46188076286,73.81430188562001,73.66876966634,74.09786160586,74.768629803,75.16465915996,74.80777570396,75.56470943864,75.77455727158,75.53722858426002,74.25727160872,74.02019439989999,74.24835095738001,74.28703353666,74.15119143806001,73.844784763975
R.Ring.TNA,76.23464461344,85.86081942176,85.03881973824,85.19156282873999,85.46919367116,84.9034054264,83.88129449954,83.99140652578,84.14472364316,84.3809808136,84.06387605484001,84.01889831396001,84.22806551502,84.5574571828,84.83243110072002,84.60339300192,84.7764744121,85.07165681026,85.01692607903999,84.64517259294,84.52555768808,84.6101350845,84.06835893158,84.0488529509,84.5289895489,85.12170102188,85.59965085074,85.2285465617,85.62313401776001,85.49165862378001,85.09617869264,83.87595741612,83.69619405954,84.0140163519,84.19570816550001,84.15484428407999,84.010225382575
R.Pinky.TNA,72.81011904882,81.85876266212,81.07819268658001,81.29831970118,81.50725729147999,80.92953338744,79.92974253978001,80.15554422024002,80.3879349095,80.72145683752,80.3936095754,80.32155006558,80.51639392877999,80.81447789622,80.91196679766001,80.68147039716,80.87600264578,81.39006286668,81.29620536878,80.91137090306002,80.80458003246,80.95916410918,80.50832201722,80.68287129614001,81.27995494064001,81.90629072249999,82.31976913039999,81.74239237598002,81.95316138540001,81.87159079654,81.41558929614,80.1428349914,80.02996216914,80.47117290982001,80.79858965174,80.77278304252,80.617603412875
L.Thumb.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_Index.ang,13.8432396635,18.37841279946,20.17610615986,18.05710944404,5.288924267338,4.27294825293,9.0869614249328,14.50433738672,15.3021678044,16.10122247108,19.157812511859998,26.32224426906,30.807768691120003,26.54213176412,17.89998837338,8.491794940594,8.225670390432,22.9494009428,42.48535435672,48.2455044795,46.17933224722,45.44179720482,44.022918886439996,41.09541656106,41.326600427100004,43.58772654442,49.26062184534,52.17936547698,52.74859651638,48.206114617139995,42.3076663807,38.28588496346,37.517070238740004,39.88555715342,44.280161523500006,47.21138067306,48.56383468315
R.Index_Middle.ang,123.72200170139999,112.3146931836,109.890727936,112.3018882836,125.2507200668,126.1601481466,121.00838248119999,115.27617585139998,114.56926309400001,113.7973158224,110.44195776539998,103.04209775988,98.62282048367999,103.24963035108001,112.69859143880001,122.48172911880002,122.6932552968,107.33502898265999,87.91218927712,82.10397465214,84.16967331224001,84.87797330137998,86.00741085734,88.68480351321999,88.51416991773999,86.51222241152,81.15406810858,78.36142041880001,77.96740152272,82.74512989504001,88.6189776621,91.95836820418,92.38352259254,89.84574147848,85.28484629976,82.370929961,80.970419819975
R.Middle_Ring.ang,8.987278344148,10.58338276902,10.6727727659,10.323003484960001,10.104026232539999,9.930244031219999,9.694680305803999,9.868635227726,9.834351129592001,9.781851927946,9.98579155487,10.33634773108,10.54710854012,10.38529497046,9.808674018104,9.492096646575998,9.610724259336,10.937923306879998,11.413860453919998,11.240203479280002,11.15211050982,11.278913051459998,11.53582852738,11.68694811264,11.75236428618,11.71686396858,11.747898151920001,11.75066714832,11.4137000339,11.00201580174,10.8023393496,10.89107314492,10.87858925582,10.90491863952,10.916798091999999,10.9903678393,11.176776069725001
R.Ring_Pinky.ang,9.379200589886,9.591654436604,9.611639798066,9.502044566875998,9.529417278662,9.534242179742,9.497444151312,9.442837109232,9.329353187496,9.241095014437999,9.353986458412,9.41963822219,9.433621585748,9.404360052126,9.452303086116,9.36088076063,9.385722970508,9.456794504906,9.492794533443998,9.461422938450001,9.415453634446,9.358782999834,9.245382790354,9.110570352547999,9.054463836038,9.03718494306,9.118669598724,9.266529189552,9.351582037414,9.295014761814,9.314619317934001,9.321476035058001,9.299841883837999,9.252796791917998,9.169864597596,9.14367222862,9.159304082965
L.Thumb_Index.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_Middle.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_Ring.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_Pinky.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.sphere_center_x,57.70336380005999,59.780208587619995,58.977273559560004,59.359317016599995,60.15972595216,59.978633880619995,59.34000396730001,58.0316635132,58.09881210328,58.05935668945999,57.56760101318,56.90073623656,56.61909027099999,57.73377990724,59.279176330560006,61.32480010985999,61.48680496215999,59.56770858766,57.11031875609999,56.48467178346,56.92629165648,57.11338424684,57.00655212401999,57.61401748656,57.97435684204,57.68063430784,56.64672698976,55.51721878052,54.60753097534,54.91901626586,55.46879882812,55.43302688600001,55.06897964476,54.82530441284,54.3188194275,53.81642303468,53.602401733375004
