,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
R.Ring_M_e_y,232.8545562742,196.05755004879998,173.0119781494,171.601446533,170.5674011232,164.2703857422,160.36325988779998,168.9874328614,170.3773132324,167.6969848634,164.9653167722,166.19333190900002,166.2792938232,170.33527221679998,169.32119140639998,165.4967224118,165.5173004152,165.7043518068,165.09028015139998,165.485610962,169.84326171899997,175.08708801259996,171.8458892822,171.1403259278,174.5690124512,174.5405731202,163.8800598146,156.4920928956,156.16089477559998,155.4697753904,156.7199798584,157.7534179688,160.16746521,163.1268676758,163.2016143798,161.8946685792,158.2963958742,157.81215515140002,157.7096221922,157.620565796,157.74509887699998,157.721322632,158.2469085694,159.04117431620003,159.898269653
R.Ring_M_e_z,-14.352574324599999,-17.219413375878,42.97208442688001,56.36658782958,8.846035099019998,-12.848221492772002,18.605418252952,15.6837518811288,-7.990736198425999,-2.777079045773,3.2851575136199997,4.6529135704060005,9.797268867486,9.53347196579,7.64690475464,12.185497856120001,10.602480316176,11.340404701239999,13.22199783324,13.363062667840001,1.646475028992,-36.80362319948,-61.54248733519999,-50.365923309319996,-23.410390472419998,-9.112705230716,0.2840315271177601,5.5856238365160005,3.314001941682,0.7701971746982,-1.6116956710809998,-2.81107134819,-4.824827432634,-13.159532356258001,-17.64034309386,-7.8779537200959995,-2.4285943031320003,-1.39941649437,-1.066449451446,-0.9887784123422001,-1.0249807953828,-1.2489516139044,-0.41150475479664,0.7742231279599999,1.6219639778150001
R.Ring_M_d_x,0.2807226598262,0.7579069137572001,0.9005934119224,0.8477595686912001,0.9707738280296001,0.9709830880165999,0.9552503108979999,0.9601033210754,0.9715196847916001,0.9677723169325999,0.9641406297684,0.9699159979822001,0.9662322163584,0.9737533688546002,0.9722697019577999,0.9652433514594001,0.9687779903412,0.9672974705695999,0.9619190216065998,0.9632976174353999,0.9700678110124,0.9535154104232,0.9215951561928,0.9347490429878,0.8882943749426,0.81727206707,0.7554426789282,0.7493034362792,0.746538388729,0.744168126583,0.7569487333295999,0.7701708674432,0.7984111070634,0.858360683918,0.8609726905823999,0.825037753582,0.7876713395118,0.7822667002679999,0.7833253979681999,0.784026789665,0.7881400465966,0.7916370034218,0.7955613017084,0.7976124167441999,0.797303438187
R.Ring_M_d_y,-0.11027905456736001,0.21000692546359997,0.12846295386559997,0.07932770848288,0.10707139968870001,0.23620263040060002,0.2288802564144,0.1834968864916,0.22536164224159996,0.2349419295788,0.236311650276,0.2129154592752,0.22666110694420002,0.1904692471028,0.20045048892519998,0.22101119756719995,0.2084623664618,0.21136097610000001,0.2235776126384,0.20836770236479998,0.21406986713419998,0.1965500324964,0.1975139170886,0.31539896130559997,0.3594536662102,0.35745339393619996,0.42460609078399997,0.43918297886859997,0.4522761344909999,0.47427346706379997,0.4753457486628,0.4693202495574,0.4428438901902,0.3789799690248,0.38812579512580003,0.4164305627346,0.4541922032834,0.46212322115899995,0.4645910084246,0.4656956315038,0.4628805100916001,0.4625663459302,0.45993978977199995,0.46372436285,0.468144223094
R.Ring_M_d_z,0.9362212896348001,0.5678398251533999,-0.35660400204374004,-0.5200051844118,-0.18460693433890002,-0.0322372648865,-0.17565042376528,-0.20610328912720002,-0.07131928130983999,-0.08866182565688001,-0.11646415591260002,-0.11443005651259999,-0.11912333369280001,-0.123829613626,-0.1176761880518,-0.1390266001224,-0.1338017672302,-0.1397265166042,-0.15715579986580003,-0.168924754858,-0.10373512469240001,0.19182984009382004,0.33276005387319996,0.09989763200288,-0.27487167418020003,-0.45059733986859996,-0.49830636978139997,-0.49487101435680003,-0.4874501407146,-0.47038340568540005,-0.44834799766559996,-0.43192632794380004,-0.40663517117500003,-0.34540640115739996,-0.3286271870138,-0.3808851480484,-0.416190057993,-0.41773003339739995,-0.41297215819339994,-0.41039612889279997,-0.40565900206559996,-0.39917542338379997,-0.394368213415,-0.3857027709484,-0.38098135590550003
R.Ring_P_s_x,58.90838394166,28.230045700060003,1.2609338283543998,-8.404212951669999,-1.071393823622,9.648371887216,1.3959945946921999,3.5526163220418,14.308721160900001,12.29384918212,8.965453529358,7.385125350952,6.595719718934001,6.73531332016,8.246255588534002,6.484645271300001,6.3006129264820006,7.476807880402001,7.8299510002120005,7.233583641052,8.240315341948001,23.981017494199996,40.81454696656,42.9111190796,43.883316040059995,39.62070083618,32.52973480224,27.12697219848,27.81967201232,29.68863983152,30.93415908814,31.11511497496,30.40187530518,31.50933990478,34.58294830321999,33.755207061760004,32.732971954359996,31.529536438,30.68180541992,30.335541915900002,30.569817352279994,30.95287399294,31.43520736694,32.24384651184,32.78606033325
R.Ring_P_s_y,232.8545562742,196.05755004879998,173.0119781494,171.601446533,170.5674011232,164.2703857422,160.36325988779998,168.9874328614,170.3773132324,167.6969848634,164.9653167722,166.19333190900002,166.2792938232,170.33527221679998,169.32119140639998,165.4967224118,165.5173004152,165.7043518068,165.09028015139998,165.485610962,169.84326171899997,175.08708801259996,171.8458892822,171.1403259278,174.5690124512,174.5405731202,163.8800598146,156.4920928956,156.16089477559998,155.4697753904,156.7199798584,157.7534179688,160.16746521,163.1268676758,163.2016143798,161.8946685792,158.2963958742,157.81215515140002,157.7096221922,157.620565796,157.74509887699998,157.721322632,158.2469085694,159.04117431620003,159.898269653
R.Ring_P_s_z,-14.352574324599999,-17.219413375878,42.97208442688001,56.36658782958,8.846035099019998,-12.848221492772002,18.605418252952,15.6837518811288,-7.990736198425999,-2.777079045773,3.2851575136199997,4.6529135704060005,9.797268867486,9.53347196579,7.64690475464,12.185497856120001,10.602480316176,11.340404701239999,13.22199783324,13.363062667840001,1.646475028992,-36.80362319948,-61.54248733519999,-50.365923309319996,-23.410390472419998,-9.112705230716,0.2840315271177601,5.5856238365160005,3.314001941682,0.7701971746982,-1.6116956710809998,-2.81107134819,-4.824827432634,-13.159532356258001,-17.64034309386,-7.8779537200959995,-2.4285943031320003,-1.39941649437,-1.066449451446,-0.9887784123422001,-1.0249807953828,-1.2489516139044,-0.41150475479664,0.7742231279599999,1.6219639778150001
R.Ring_P_e_x,35.9979740143,5.530101704604,13.12675719261,9.312680435184001,1.99394966922616,8.454838562012,6.849429035184,10.061849975576,15.03976154328,13.68187732698,11.193036842326,9.242663383490001,9.036317348482001,9.200804519654,10.439740562452,10.275815391554,9.705476951592,11.08808631898,12.38545837404,12.30851917266,11.067718696620002,14.710474395759999,24.16684150696,35.41696166992,50.08563919068,55.152677154520006,53.13513031004,47.953563690200006,48.05845870972,48.804350280760005,48.90069198608,48.16431732176001,45.330384063720004,40.2233779907,41.01122894288,45.319705200200005,48.61512527466,48.280156707740005,47.1173675537,46.27404098512,45.84372634888,45.6760032654,45.60303115846,45.525091552739994,45.57391929625
R.Ring_P_e_y,199.964920044,178.04079284659997,169.99082946779998,166.41065368660003,167.2844787596,161.98063354500002,155.97165832520002,164.5942535404,167.2952911376,164.7945129396,160.5266448974,161.74154357920003,161.609246826,165.48443298360002,165.22933959979997,161.47354126,161.944708252,162.0903137208,161.0849578856,161.10302734380002,163.22394714339998,166.7789459228,158.57158203120002,156.30954284679999,161.10111389160002,164.55159912119998,157.495150757,150.1777465818,149.7748168946,148.8516601562,148.84892578119997,148.72539672839997,149.7751586914,151.80452880859997,151.8352691648,150.4785430908,148.48085021959997,148.01958313,147.45781555180002,147.0150634766,147.2793945314,147.31156921379997,147.8209686282,148.1902893066,148.80046844499998
R.Ring_P_e_z,-20.90536994932,8.736341238022002,81.34409027102001,93.23011474612,49.87019920352,28.427947616579996,59.24747772216,56.25326614380001,33.253642272940006,38.45931549072,44.35088272096,45.73661193848,50.82441253664,50.53626403807999,48.74968948364,53.18233184814001,51.67257843018001,52.38954086304,54.14401168823999,54.18517150877999,42.34887657163999,2.2919531106979996,-26.090829086299998,-12.810858869546001,15.097871303552001,27.809828567520004,35.57291259764,40.761483764640005,38.820330047599995,36.85505752562,34.80846862794,33.784499359120005,32.29886550904,25.637012100239996,21.61014213564,30.114818954480008,34.481632232660004,35.13806610108,35.48772277832,35.684555816659994,35.96939315796,35.98437271115999,37.03098831174,38.42083206176,39.3682556152
R.Ring_P_d_x,0.5537928998472,0.5487054646014001,-0.2868219107388,-0.42825461030000006,-0.07409580498936,0.028850215347494,-0.13182098679228,-0.15734186917554,-0.017670785263186002,-0.03355156444012,-0.0538453772664,-0.04490060396492,-0.05899438112972,-0.05959611460568,-0.05302115157246,-0.09164056628942,-0.08230273276566,-0.08729220479725999,-0.1101162090898,-0.12267188131819999,-0.068344295397398,0.22408853098738,0.4024100720884,0.18114955108606198,-0.14992319345476,-0.3754405736922,-0.498075813055,-0.5034225344658,-0.48921410441400004,-0.46206695437440004,-0.43428889513,-0.4121151447298,-0.3608535051344,-0.210636651516,-0.1553850799798,-0.279538270831,-0.38390510082240004,-0.40489777326580007,-0.3972821474073999,-0.3852671086788,-0.3692025423052,-0.355889028311,-0.34246610999099997,-0.32103567123399995,-0.30910949409
R.Ring_P_d_y,0.7950118303297999,0.435502973199,0.0730275154113,0.12547239512199998,0.07935514450072001,0.0553481332958,0.10615425258866,0.10619238913052001,0.0744989648461,0.07015885934236,0.10729204118239999,0.10760909616959999,0.1128848642111,0.11725500076999999,0.09890867471714002,0.09724876135593999,0.08635707497592,0.08735891133554,0.09681707769632,0.1059362754224,0.1600027799608,0.20082527995099997,0.32086794376359995,0.3584912419318,0.3255474507808,0.24145453870299996,0.15433669686339999,0.15263103842740003,0.1543649494648,0.15997377634040003,0.1902599334716,0.2182262897492,0.2512039363384,0.2736847758294,0.27474850416159996,0.2759518027306,0.2372624099256,0.2367070943118,0.2478077560664,0.25635734200480004,0.25297811627379996,0.2516256570816,0.25201690197,0.2622887551784,0.26825723052
R.Ring_P_d_z,0.15839488208288,-0.6274052500724,-0.9275321364402,-0.8910690665245999,-0.9916404247284,-0.9977319478988,-0.9824041366576,-0.9806505322456001,-0.9969635009764,-0.9967705130578001,-0.9926450133324,-0.9930794835090001,-0.9917124152184,-0.9911238431930001,-0.9935408711431999,-0.9909798026084001,-0.9927507519723999,-0.992244052887,-0.9891712665558,-0.986756336689,-0.9838627815248,-0.945022392273,-0.8569411873818,-0.907784974575,-0.9308257102966,-0.8924953818321999,-0.8530065774918001,-0.8502745270729999,-0.858262729645,-0.8722470521927999,-0.8803519964216001,-0.8845920443536001,-0.8973578333855998,-0.9377941846846,-0.948766875267,-0.9183653354644001,-0.8921979069708001,-0.8831879019735999,-0.8835913419722001,-0.8864717483519999,-0.8942318916322,-0.9000078439713999,-0.9050638437272001,-0.9099978208544,-0.912407428026
R.Ring_I_s_x,35.9979740143,5.530101704604,13.12675719261,9.312680435184001,1.99394966922616,8.454838562012,6.849429035184,10.061849975576,15.03976154328,13.68187732698,11.193036842326,9.242663383490001,9.036317348482001,9.200804519654,10.439740562452,10.275815391554,9.705476951592,11.08808631898,12.38545837404,12.30851917266,11.067718696620002,14.710474395759999,24.16684150696,35.41696166992,50.08563919068,55.152677154520006,53.13513031004,47.953563690200006,48.05845870972,48.804350280760005,48.90069198608,48.16431732176001,45.330384063720004,40.2233779907,41.01122894288,45.319705200200005,48.61512527466,48.280156707740005,47.1173675537,46.27404098512,45.84372634888,45.6760032654,45.60303115846,45.525091552739994,45.57391929625
R.Ring_I_s_y,199.964920044,178.04079284659997,169.99082946779998,166.41065368660003,167.2844787596,161.98063354500002,155.97165832520002,164.5942535404,167.2952911376,164.7945129396,160.5266448974,161.74154357920003,161.609246826,165.48443298360002,165.22933959979997,161.47354126,161.944708252,162.0903137208,161.0849578856,161.10302734380002,163.22394714339998,166.7789459228,158.57158203120002,156.30954284679999,161.10111389160002,164.55159912119998,157.495150757,150.1777465818,149.7748168946,148.8516601562,148.84892578119997,148.72539672839997,149.7751586914,151.80452880859997,151.8352691648,150.4785430908,148.48085021959997,148.01958313,147.45781555180002,147.0150634766,147.2793945314,147.31156921379997,147.8209686282,148.1902893066,148.80046844499998
R.Ring_I_s_z,-20.90536994932,8.736341238022002,81.34409027102001,93.23011474612,49.87019920352,28.427947616579996,59.24747772216,56.25326614380001,33.253642272940006,38.45931549072,44.35088272096,45.73661193848,50.82441253664,50.53626403807999,48.74968948364,53.18233184814001,51.67257843018001,52.38954086304,54.14401168823999,54.18517150877999,42.34887657163999,2.2919531106979996,-26.090829086299998,-12.810858869546001,15.097871303552001,27.809828567520004,35.57291259764,40.761483764640005,38.820330047599995,36.85505752562,34.80846862794,33.784499359120005,32.29886550904,25.637012100239996,21.61014213564,30.114818954480008,34.481632232660004,35.13806610108,35.48772277832,35.684555816659994,35.96939315796,35.98437271115999,37.03098831174,38.42083206176,39.3682556152
R.Ring_I_e_x,38.48540573118,20.3014541626,37.30362243652,32.664119339,27.235956573479996,32.5620780945,31.449031448380005,35.07325286866,39.429021453859995,37.94866485596,35.8866455078,34.33689651488,34.07509765626,34.48285140992,35.236454010020005,35.25900497436,34.7715751648,36.27648925782,37.72226791382,37.74023971556,36.42812728882,37.85345993042,45.0752456665,57.95924682618001,75.00716094972002,79.15314025880001,75.18623809815999,69.90600280762,70.14218292235999,71.04077148438,71.53954467774,71.1925125122,68.99097900394,65.04521789552,65.87245178224,69.70709381104,72.0230545044,71.4806365967,70.36935424804001,69.59659576416,69.28389282228,69.2098678589,69.25593566894,69.34752349851999,69.463848114
R.Ring_I_e_y,190.7179229738,179.7459197998,174.34729919440002,169.4944702146,168.649407959,166.6595153808,162.5018707276,170.0371673584,173.74329834,171.712826538,166.1261138916,165.3424041744,165.92780151379998,168.246862793,170.23468933120003,166.76328735360002,166.7138427736,166.0773956298,164.69848022440002,164.35713806139998,166.4407592774,171.7894317626,163.15892639140003,162.7671905518,166.5750946044,170.8344055176,166.35671997059998,159.41946105979997,159.29755859399998,158.8669433592,158.66979370119998,158.15615844739997,158.208508301,158.0069030762,158.1346771242,157.7256896972,157.354022217,157.1722412108,156.60108337399998,156.1150512694,156.2871429442,156.2828796388,156.66961059559998,156.94346923799998,157.5520858765
R.Ring_I_e_z,2.5795148730276005,28.500351905820004,77.62452163696,83.24548950194,51.05624389648,35.78089294434,60.66963119508,55.69131317140001,37.822596740719995,43.04110107422,48.271938323979995,49.56634597778,54.21465911866001,53.78629226684001,52.87609558106,55.43179092408,54.25413208006,55.05572280885999,55.83631210325999,54.88193054198,44.155473327639996,11.538948106787998,-11.96295013429,-2.71100201607,16.27376060484,21.5890422821,25.95652427672,31.269914627080006,29.920312499980003,28.9106578827,27.819849014280003,27.56626586914,27.23025779724,24.0634601593,21.304568481439997,27.121829605100004,28.911224746700004,29.147461700439997,29.6859363556,30.10209198,30.74340400696,31.12721481324,32.54721145632,34.71294937134,36.112453460699996
R.Ring_I_d_x,-0.096975885378338,-0.575881153345,-0.9425678610801999,-0.9103874683377999,-0.9840938568113999,-0.9398534417152,-0.9590487957,-0.9751034021376,-0.9508483290672001,-0.9460736274717998,-0.9627138257026001,-0.9783326983453999,-0.9761706829072001,-0.9856548666953999,-0.9667334675788,-0.9740034699440001,-0.9772358417510001,-0.9820040106774,-0.9877898335456001,-0.9914901018144,-0.9887098908423999,-0.902260696888,-0.815142416954,-0.8788415551186001,-0.9715992450713999,-0.9356905460358,-0.8596923589706,-0.8558455348015999,-0.8609639525414,-0.8669170379639999,-0.8826063156128001,-0.8977854251864,-0.9224404215812001,-0.967713034153,-0.9692484259604001,-0.9507754325868,-0.9125898599626,-0.904502081871,-0.9065101265908,-0.9092613577842,-0.9138466358185999,-0.9174995303156,-0.9221405506134,-0.9287498950958,-0.9313813447950001
