,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
R.Middle_I_d_x,-0.0138781547546,-0.048342213779660005,-0.008173817815264,0.04747818559408,0.07418191283942001,0.10448728948828001,0.150996798277,0.15529580414280003,0.07712434977298,0.13878206312642,0.12376634255054,-0.0196057723835,0.07321921586986,0.16540903151019998,0.18108517825599998,0.17677505314340003,0.14251707941300001,0.07068137601016,0.029881928674862,0.12214474529041999,0.18861671984199999,0.20083546042460002,0.19551029503359998,0.17088659405699996,0.16205443143860002,0.1705649584532,0.19189831614500003,0.1916810065508,0.187390640378,0.1979478389024,0.18395567834379997,0.1850124061108,0.1971270233392,0.18353026211280002,0.1800953745842,0.184427881241,0.1812320291996,0.1804640799762,0.18135634809700002
R.Middle_I_d_y,0.16028294265280002,0.15646381378160001,0.1609291166068,0.170641320944,0.24893492162219996,0.28502866029760004,0.2745933651924,0.17557592988020002,0.123147264123,0.1391182452442,0.1384180039166,0.06861348897217999,0.09389047622672,0.10623580366384,0.14245450496679998,0.1665795564652,0.18704062402219998,0.1652091234924,0.148525840044,0.1322758883238,0.1094185605646,0.1176986023782,0.1535595059396,0.1872900366782,0.20516284406180002,0.19518299698820002,0.15193073153499997,0.12752771973600002,0.1351209759716,0.1633095532654,0.2204670220614,0.22607786953460002,0.1812520176174,0.1576460450888,0.1505770206452,0.15119152963139998,0.150114136934,0.15394596457479998,0.155827999115
R.Middle_I_d_z,-0.9814231157304001,-0.9864449024202001,-0.9867591023446,-0.9840848684312,-0.9653127074242001,-0.9525859832766,-0.9493877530100001,-0.9715434551237999,-0.9892506122589999,-0.9799839019776,-0.981213748455,-0.9972892403604,-0.9912798047065999,-0.9803594589234,-0.9730638384817999,-0.970034790039,-0.9717474341392001,-0.9835609436035998,-0.9882863521576001,-0.9831758618354,-0.9758805990218,-0.9725005626678002,-0.9685032725334001,-0.9672213554382001,-0.9652068376544001,-0.965706408024,-0.9695191025732001,-0.9731261849403999,-0.9729187607766001,-0.9664118885994,-0.9578295230865999,-0.9563187241553999,-0.9633609890938001,-0.9702800393104001,-0.9720517158509999,-0.9711472392084,-0.971915626526,-0.9714590549468,-0.970992863178
R.Middle_D_s_x,3.5141392946240004,-0.6118189305072,-4.268049240112001,-9.551485252372,-17.088298225400003,-20.89524230956,-18.63537979128,-18.06384353638,-12.39259796144,-18.44197254182,-19.148620605460003,-9.798820304888,-14.951790809639999,-21.20160064698,-22.649956893920002,-22.066815948480002,-20.247746658320004,-14.92402477266,-12.923377037039998,-20.107857894899997,-23.134982299799997,-23.5591545105,-22.779725265499998,-22.511349105839997,-22.476655960080002,-22.57120132448,-19.6409122467,-18.613502502440003,-20.69103927612,-21.48593292236,-21.358904266339998,-20.045952224719997,-20.540541458119996,-22.29649620056,-21.058621597280002,-20.81180992126,-21.065690994260002,-21.01252441408,-20.952548027
R.Middle_D_s_y,203.7512786864,209.02737731940002,206.65108337399997,204.0381347656,201.8096313476,188.3014526368,165.086993408,168.0794952392,167.68595581059998,157.998764038,155.8137390136,164.63533630359998,161.92349548340002,159.1220703126,161.1718933108,163.8947448732,165.98201599140003,168.34183349619997,166.6519165038,157.811947632,151.3042419432,151.60358276379998,155.728189087,160.0958129882,164.78079223639998,164.8962371824,156.31429748559998,154.44967956559998,158.4446990968,165.0643859864,169.6302124024,169.1559326172,162.92129821780003,160.3351562502,159.66264038079998,160.3194000244,160.895678711,161.47475585939998,161.7002334595
R.Middle_D_s_z,72.98058242796,78.66027679442,78.01529693602001,76.186328125,68.93950500486,43.02881507872,19.11796531678,37.89241523742,55.81649322508,33.92932853698001,38.81758270262,57.42448654177999,43.44285354614,33.151880645759995,32.421320343000005,36.345452117920004,44.32202682496,55.085411834740015,54.67627487182,34.51906661986,21.611734771720002,21.412348938,27.8500694275,36.06911315917999,41.36327590942,36.18297080994,20.51469612122,15.7167854309,22.714176559440002,34.14349632262,41.814458465559994,37.46249160766,23.86869926454,13.568345260620001,10.605663871760001,11.08950271606,12.1257785797,12.23592128754,12.404684066800002
R.Middle_D_e_x,6.257098770140001,2.4763562202439995,-1.2809852436179998,-6.382468605040001,-12.904672050479999,-16.029071617120003,-14.127494621259999,-14.5329153061,-10.98905830384,-16.20104904176,-17.4391778946,-9.457617378247999,-13.736845397946002,-19.120734024060003,-20.29818191528,-19.774028015139997,-18.254917144780002,-13.692036437999999,-11.70842876434,-18.09869861606,-20.81136741638,-21.145706558220002,-20.553672409060002,-20.4478061676,-20.44177894594,-20.576842498799998,-17.9014568329,-16.698941803,-18.44460754392,-19.3015384674,-19.3468837738,-18.25703201296,-18.560474014279997,-19.75241012572,-18.534073257440003,-18.2498588562,-18.39835090634,-18.32656555176,-18.28128242495
R.Middle_D_e_y,211.06170349120003,216.54138793939995,214.1405334472,211.3043029786,207.14246521,191.9821136474,169.5845031738,174.94295959459998,176.156060791,165.6500274658,163.8402130124,173.9069000242,170.5648956298,167.3905426024,169.00603027359998,171.069064331,173.1495178222,176.3803070068,174.91856689460002,165.8602661132,159.23224792460002,159.40842590340003,163.1042449952,167.10852050800003,171.52231140119997,171.6447387696,163.773324585,162.27604980479998,166.1929718016,172.42665100099998,176.0789916992,175.42053833,169.8167266844,167.41717834460002,167.04689331080004,167.70456848140003,168.2540344238,168.7517120362,168.943206787
R.Middle_D_e_z,86.96225357058,92.49281463626001,91.88354034426001,90.12969055174001,83.45605163576,57.86163787841999,33.833952331540004,51.90478820802,69.3651763916,47.84468688964,52.5703262329,70.50573425294002,56.89977951048,46.73830337524,46.22001190184,50.50829315188,58.53043060304001,68.91165618898,68.36936492922,48.2449371338,35.36260681152,35.218000030499994,41.919321441659996,50.34796447754,55.776527404780005,50.59836578368,34.60840721132,29.58779945374,36.57992095948,48.22346496582,56.3628753662,52.12001953124,38.21432876586,27.735371017439995,24.621437835680002,25.09806480408,26.128723907479998,26.27783966066,26.46697711945
R.Middle_D_d_x,-0.17098658457392002,-0.19250611960900002,-0.18620324432840002,-0.1975454807282,-0.26079270541660005,-0.30334016680700004,-0.28100591301940003,-0.22010578811159998,-0.08749181777237999,-0.1396913930772,-0.10656072795394,-0.021269405423662,-0.07573547661306,-0.1297140166164,-0.1466014862064,-0.1429244279862,-0.12422608435139999,-0.07679787427186,-0.0757356569171,-0.12524401843562,-0.14484606981279996,-0.1504459530114,-0.1387643933296,-0.1286341145634,-0.1268471613526,-0.12432139962900002,-0.108431607485,-0.1193470746278,-0.1400347650052,-0.13616755902780003,-0.1254223555326,-0.11151508986950001,-0.12343053370705999,-0.1585895031692,-0.1573715776206,-0.1597031563522,-0.16627273261540002,-0.1674333751202,-0.1665173992515
R.Middle_D_d_y,-0.4557065308096,-0.4683973371982,-0.4668664216994,-0.4529476761818,-0.3324303090574,-0.22943961322299997,-0.2803591430186,-0.42784450650200007,-0.5279971122743999,-0.47695319652560003,-0.5003425240516,-0.5779571175574,-0.5386748671532,-0.5154279112814,-0.4883528947829999,-0.4472221255301999,-0.4467972040176,-0.5010905206202001,-0.5153142809866,-0.5017042577268,-0.49420431852339997,-0.48652677536019995,-0.4597976744176,-0.4371478796004,-0.42024286985399995,-0.420678138733,-0.46496983766539995,-0.4878687798976,-0.4830004513264,-0.45893802046760007,-0.40199445486060004,-0.39051382541659996,-0.4298370838166,-0.4414686977864,-0.4603086829184,-0.46036582589139996,-0.458694386482,-0.4536202430726,-0.4515017569065
R.Middle_D_d_z,-0.8715688943862,-0.8622724056241999,-0.8644983410836,-0.8691807389262,-0.9049110293388001,-0.9246266245839999,-0.917343556881,-0.8734826207162,-0.8445781588552,-0.867435145378,-0.8572982907294,-0.815439593792,-0.8388579964640002,-0.8469305276871999,-0.8601625204084,-0.8828622698781998,-0.8857026219366,-0.8618800401690001,-0.8535796761512,-0.8556231379510001,-0.8571815371514001,-0.8605962753294,-0.8770282506939999,-0.890094101429,-0.8984720110891999,-0.898605620861,-0.8785529971121999,-0.8646708965302,-0.8643424272535999,-0.8776963353156001,-0.9068976640702001,-0.9136995196341999,-0.8942567706107999,-0.8831232666969999,-0.8736946940422001,-0.8732452392579999,-0.8728950738908001,-0.8753245592117999,-0.876594394445
R.Ring_M_s_x,28.805940628040002,24.67531661988,24.19357795714,23.56293258666,22.793568801880003,24.382124710060005,24.88407211302,20.50663757324,13.1001169205,14.585671043400001,10.681671714762,5.029674625398,8.61576662063,11.270076942440001,12.076502418499999,13.38752021788,12.102118301400001,9.407434654232,8.264221477507999,10.809272384627999,12.694463348400001,13.510516548180002,13.460808563220002,12.13406791688,11.66898765564,11.78190345766,13.747810554519997,14.8048057556,13.66004486084,13.437228775,13.44684371948,14.07769737242,14.192965888980002,13.53519821166,13.656618690479998,14.11488914488,14.35799655912,14.59822826384,14.68237257005
R.Ring_M_s_y,251.70910034179997,256.9917419434,253.0823486326,247.2587188718,236.8319824218,215.4147277832,194.13148803719997,206.9973358154,219.54798889140002,204.7341400148,206.4160949706,222.22110595700002,213.91524353020003,206.3162506104,207.24229736340004,209.46572876,213.40880432119997,220.0686859132,220.1845001222,206.79937744140003,197.9975799562,197.9379547122,202.2398132324,207.4761016848,211.72296142559998,211.41536560059998,204.02061767600003,201.1045806886,203.4542266846,209.9722625732,214.84044494640003,214.8296081542,207.8822479248,202.293133545,201.5521606446,201.87775573719998,202.3265502932,202.81538696280003,203.048957825
R.Ring_M_s_z,109.88004302986,114.6543060304,114.4568008424,113.51554412839998,109.3357788088,84.28320770264,60.728881073000004,75.74515533449998,89.80243225097999,70.92406768800001,74.14247436526001,88.02066040038001,77.50022583008,69.30821380614,69.5868713379,74.34858856202001,82.50513305666,90.9447479248,89.33113861084,70.41065368651999,57.81512069701999,57.37001495362,65.01940383912,74.27130432128,80.39669342042001,75.50219726562,58.36942138672,52.3757369995,59.76735305786,72.7164138794,82.20083923339999,78.41417083740001,63.44348754884,52.172181701659994,48.58662872314,49.011842346200005,49.96758880616,50.28976821902,50.57187843325
R.Ring_M_e_x,32.76251525878,27.41695404052,26.31259269712,25.44301986694,23.281375122060002,23.950710678100002,26.73381881714,24.20033912658,18.09074821472,19.39191474914,15.57900009154,9.122509002686,14.531425666799999,17.513906478880003,17.725273895280004,18.416892242419998,16.96797275542,14.379940032959999,13.308356666559998,15.6361160278,18.09443588258,18.683511734,18.631627273560003,16.90573577882,16.3417804718,16.763122940059997,20.071288299560003,21.516337966900004,20.00425796508,19.62129783632,18.72423210142,19.59823760986,20.279494476320004,19.36566734314,20.0689640045,20.63866462708,20.53553123474,20.63073310852,20.7136363983
R.Ring_M_e_y,244.9977172852,250.6993225096,246.9938385008,241.5180999756,234.8898132324,215.85295715319998,193.244244385,199.49152526839998,208.95423584,194.03127441420003,194.3519622802,210.2797790528,202.960232544,194.23653259259999,195.6563537598,198.6391052246,203.808023071,211.22177734359997,210.76755371099998,195.5256317136,184.3832733154,184.0445404054,189.7465393068,196.45172729480004,201.857067871,201.3047851564,191.98578796380002,189.1283203126,192.445062256,199.36711120600003,205.90809326180002,205.9762054446,197.7992401122,193.277566528,193.00411071759999,193.3858947754,193.6961181642,194.27528076180002,194.5300598145
R.Ring_M_e_z,56.23049507142,60.74026641844,60.49133682252,59.50442657472,55.04556350708001,29.94419517516,6.431162357332001,22.08578720092,36.729914855960004,17.85979976654,21.377517127979996,35.16466903688,24.60411338806,16.687609481800003,16.7887741089,21.326637649520002,29.234283065800003,37.55163955688,36.04391517638,17.47260150908,5.47765302658,5.082003402708,12.382111549388,21.26939201356,27.15579948428,22.33857536318,5.749130022533801,-0.21062175929650007,6.924797439571999,19.77465572358,28.8529788971,25.0800128937,10.386815261846,-1.1050150066618003,-4.701930713654,-4.2724316597,-3.3356031894719997,-3.0446792602559998,-2.76610636711
R.Ring_M_d_x,-0.07279848456377999,-0.05044440105558,-0.03898853361608,-0.034592420607780006,-0.008975329203523999,0.007937746448436,-0.03403417505324,-0.0679617792368,-0.09182447046040002,-0.08843185305595999,-0.09010775536298002,-0.07530556768178001,-0.10884439647192001,-0.11488252282160001,-0.10393383800980001,-0.09253727793694001,-0.08952865600585999,-0.09149096757174,-0.09280890524385998,-0.0888108819723,-0.09935609251264,-0.09517985284327998,-0.09513980299231999,-0.08779568225145999,-0.08597644567488001,-0.09165129810582001,-0.11634800583140001,-0.1234879598022,-0.1167295262218,-0.11378296762699999,-0.09710061699168,-0.1015744566917,-0.1119882896542,-0.10727695226680001,-0.1179831176994,-0.12003335803720001,-0.1136627450586,-0.11099429130539999,-0.110971458256
R.Ring_M_d_y,0.12348522245891999,0.11577655523979999,0.11202474385500001,0.10562376976021999,0.035734690818943995,-0.008063144050536,0.016324724908923997,0.13810217827548002,0.1949183791876,0.1969259768726,0.22197243273260003,0.21971287727360003,0.2015652924776,0.2222591876984,0.21317406594740002,0.19920305907739996,0.17664832472800002,0.1627775460484,0.17326587140559999,0.2074298202994,0.25049466490739997,0.2556300729514,0.22986836433419996,0.2028415441512,0.1815262317658,0.18602830767620002,0.221433284879,0.220355644822,0.2025616914034,0.1951280891896,0.1643496394158,0.1628970265388,0.18552098870279998,0.16588074564939997,0.157278740406,0.1562448889016,0.15879451334479996,0.1571325778962,0.15674236416850001
R.Ring_M_d_z,0.9871179461479999,0.9919843673706001,0.992930495739,0.9937705159186001,0.9989058136940001,0.9998036026954,0.9990438103678001,0.9872985363006,0.9765008687971999,0.9763490796088,0.9708419322968,0.9725168824195999,0.9732551097869999,0.9681859016418001,0.9714517354964001,0.975570499897,0.9801500678064,0.982399559021,0.9804512858392,0.9740268349648,0.9629764199258,0.9620665073393999,0.9684929847717999,0.9752017974853999,0.9795989155768,0.9781771421432,0.9681802153588001,0.9675558686257999,0.9722697257996,0.9740949392318001,0.9815669775006001,0.9813148736954,0.9762093305588001,0.9802668094634001,0.9804759383202001,0.9803970575334,0.980745124817,0.9813202500343999,0.9813853502275001
R.Ring_P_s_x,32.76251525878,27.41695404052,26.31259269712,25.44301986694,23.281375122060002,23.950710678100002,26.73381881714,24.20033912658,18.09074821472,19.39191474914,15.57900009154,9.122509002686,14.531425666799999,17.513906478880003,17.725273895280004,18.416892242419998,16.96797275542,14.379940032959999,13.308356666559998,15.6361160278,18.09443588258,18.683511734,18.631627273560003,16.90573577882,16.3417804718,16.763122940059997,20.071288299560003,21.516337966900004,20.00425796508,19.62129783632,18.72423210142,19.59823760986,20.279494476320004,19.36566734314,20.0689640045,20.63866462708,20.53553123474,20.63073310852,20.7136363983
R.Ring_P_s_y,244.9977172852,250.6993225096,246.9938385008,241.5180999756,234.8898132324,215.85295715319998,193.244244385,199.49152526839998,208.95423584,194.03127441420003,194.3519622802,210.2797790528,202.960232544,194.23653259259999,195.6563537598,198.6391052246,203.808023071,211.22177734359997,210.76755371099998,195.5256317136,184.3832733154,184.0445404054,189.7465393068,196.45172729480004,201.857067871,201.3047851564,191.98578796380002,189.1283203126,192.445062256,199.36711120600003,205.90809326180002,205.9762054446,197.7992401122,193.277566528,193.00411071759999,193.3858947754,193.6961181642,194.27528076180002,194.5300598145
R.Ring_P_s_z,56.23049507142,60.74026641844,60.49133682252,59.50442657472,55.04556350708001,29.94419517516,6.431162357332001,22.08578720092,36.729914855960004,17.85979976654,21.377517127979996,35.16466903688,24.60411338806,16.687609481800003,16.7887741089,21.326637649520002,29.234283065800003,37.55163955688,36.04391517638,17.47260150908,5.47765302658,5.082003402708,12.382111549388,21.26939201356,27.15579948428,22.33857536318,5.749130022533801,-0.21062175929650007,6.924797439571999,19.77465572358,28.8529788971,25.0800128937,10.386815261846,-1.1050150066618003,-4.701930713654,-4.2724316597,-3.3356031894719997,-3.0446792602559998,-2.76610636711
R.Ring_P_e_x,20.8161808014,16.0280384064,13.193850898720001,9.011025333415999,1.8003729283795997,-1.502951329947,1.82384953499,2.8661504507074,6.69375457764,2.1373513221739997,1.4961257159716002,6.322932720186,3.8764900684359995,0.34171305596882,-0.5635728776455999,-0.13026089668267998,0.9785861045118001,3.9641165256499997,5.018687438964,0.15815498828919994,-1.0175930261597999,-1.2275954842563999,-0.4744362175464,-0.5667406335466,-0.7092156648634,-0.6536830782892599,2.646592760086,3.4709367275239997,1.2544558286664,0.8427678227422,0.8658293366424001,2.1993780851354,1.8021289765832003,-0.5559941872944,0.4718458816409001,0.7436289906500001,0.4379229426382,0.5045280933378,0.598766863346
R.Ring_P_e_y,208.90077514680002,214.338168335,211.2542785644,207.2262268068,203.87492065420003,188.1015167236,165.0146453858,168.2380279542,172.5878051758,160.13749389639997,159.2372711184,172.34646301240002,166.52232666,160.2207153318,162.2558624266,165.38788452139997,169.31723937980001,174.58337097179998,173.5518035888,160.7843902588,151.3988067626,151.52096252459998,156.7732940674,162.6286743164,167.8520965576,167.50449829080003,158.12064209,155.54896545399998,159.27216186520002,166.29566650380002,172.44888305659998,172.29778747560002,164.6221466064,160.87018127419998,160.3535675048,160.9070526122,161.34024353019998,161.9497894286,162.2048873905
R.Ring_P_e_z,54.108190536500004,59.07063903808,58.38067703246001,56.802020263639996,49.91040725706,23.911659336078003,0.34288820922340013,19.673033809672,37.26013793943999,16.1869409561,20.7479255676,37.46750335694,24.86742439268,15.2672056198,14.648830604539999,19.07025680542,26.80358352664,36.184652709939996,35.39899101258,16.262861442564,4.4978213310260005,4.371616792676,10.891988563522,19.060350799560002,24.39531288146,19.37066268922,3.724977529048201,-1.3949007660167998,5.318654513358,16.91168785096,24.82010231016,20.87260208132,6.98968434333,-3.853628599644401,-6.848887920380001,-6.286718559264001,-5.314185905456,-5.221761798858,-5.05084347725
R.Ring_P_d_x,0.3132139623164,0.2985992491246,0.3439525187016,0.4308207333088,0.5631977498532,0.6673545598983999,0.6530997514726,0.5593483984468,0.2988110423088,0.4523872137068,0.3692305803298,0.07340045273319999,0.2793554991484,0.45022759437560006,0.4795044481752,0.48627687096620004,0.419216287136,0.27308633625519996,0.21734194755539998,0.4058075428008,0.501086986065,0.5220375537872001,0.5009306192398,0.4581005632878,0.44704998731600004,0.4566409885884,0.4568478345872,0.47312170863159997,0.49159004688240004,0.49234318137160005,0.46821888685220003,0.456170397997,0.48444710373880007,0.5223143339156,0.5138052701948,0.5216161847115999,0.5269273638726,0.527677047253,0.527379900217
R.Ring_P_d_y,0.946404647827,0.9533316254614,0.937034356594,0.8990783214570002,0.8131612062454,0.7275986671448,0.7401351571082,0.8194168806076,0.953469955921,0.8886410355568,0.9206513881681999,0.9945513248444,0.9553440690038,0.8918406009673999,0.8757076978684,0.871794140339,0.9042934894562,0.9606007695198,0.9757377624512001,0.910860133171,0.8648002266884,0.8527164816855999,0.8645060896874,0.8867866992949999,0.8915562272074,0.8861898541447999,0.8878903150558,0.8803972721100001,0.8697407722474001,0.8670806646346,0.8772472023961999,0.8829944729804001,0.8698505997657999,0.8496701955796,0.8560452818870001,0.851543581486,0.8483196139336,0.8475229144095999,0.847514629364
R.Ring_P_d_z,0.05564346238972,0.04377497285604,0.05533813834192001,0.07085279226304,0.13463564068076,0.15816350281240002,0.159624862671,0.06325854584578,-0.013901605550191997,0.043859697878360006,0.016506888996820002,-0.06037665903567999,-0.006903597153738001,0.03724072761834,0.056105911731739996,0.05915871858596,0.06372907608747999,0.03584022149444001,0.01690888591112,0.03171746283768,0.02568962797524,0.01862520724536,0.039068656042239996,0.05791754946116,0.07237556576731999,0.07781395763156,0.053070062398919995,0.03104991205036,0.042110517248519996,0.07506246343256,0.1057356014846,0.1103116109966,0.08906736969956,0.07206428349018,0.05628980174659999,0.052811399102220005,0.05187529474496,0.05707963854074001,0.05990217439830001
R.Ring_I_s_x,20.8161808014,16.0280384064,13.193850898720001,9.011025333415999,1.8003729283795997,-1.502951329947,1.82384953499,2.8661504507074,6.69375457764,2.1373513221739997,1.4961257159716002,6.322932720186,3.8764900684359995,0.34171305596882,-0.5635728776455999,-0.13026089668267998,0.9785861045118001,3.9641165256499997,5.018687438964,0.15815498828919994,-1.0175930261597999,-1.2275954842563999,-0.4744362175464,-0.5667406335466,-0.7092156648634,-0.6536830782892599,2.646592760086,3.4709367275239997,1.2544558286664,0.8427678227422,0.8658293366424001,2.1993780851354,1.8021289765832003,-0.5559941872944,0.4718458816409001,0.7436289906500001,0.4379229426382,0.5045280933378,0.598766863346
R.Ring_I_s_y,208.90077514680002,214.338168335,211.2542785644,207.2262268068,203.87492065420003,188.1015167236,165.0146453858,168.2380279542,172.5878051758,160.13749389639997,159.2372711184,172.34646301240002,166.52232666,160.2207153318,162.2558624266,165.38788452139997,169.31723937980001,174.58337097179998,173.5518035888,160.7843902588,151.3988067626,151.52096252459998,156.7732940674,162.6286743164,167.8520965576,167.50449829080003,158.12064209,155.54896545399998,159.27216186520002,166.29566650380002,172.44888305659998,172.29778747560002,164.6221466064,160.87018127419998,160.3535675048,160.9070526122,161.34024353019998,161.9497894286,162.2048873905
R.Ring_I_s_z,54.108190536500004,59.07063903808,58.38067703246001,56.802020263639996,49.91040725706,23.911659336078003,0.34288820922340013,19.673033809672,37.26013793943999,16.1869409561,20.7479255676,37.46750335694,24.86742439268,15.2672056198,14.648830604539999,19.07025680542,26.80358352664,36.184652709939996,35.39899101258,16.262861442564,4.4978213310260005,4.371616792676,10.891988563522,19.060350799560002,24.39531288146,19.37066268922,3.724977529048201,-1.3949007660167998,5.318654513358,16.91168785096,24.82010231016,20.87260208132,6.98968434333,-3.853628599644401,-6.848887920380001,-6.286718559264001,-5.314185905456,-5.221761798858,-5.05084347725
R.Ring_I_e_x,18.59762878418,14.603028488159998,11.674672508238,6.932887649534,-0.74859341383,-6.386032676698,-4.998658752442,-4.305314683914,3.3436077594759994,-2.8054699301726,-4.378216099737999,5.4505170822140006,0.75719156432906,-6.650976419448,-8.38878917694,-7.593128967286001,-5.49215192795,1.0821554124372,2.630679368972,-4.346921980381,-8.830376052856,-9.297840309144,-8.39269733429,-7.92885789871,-7.851538658142,-7.9619901657100005,-5.269823837280001,-4.573294353486,-6.751029968262,-7.376457595824,-6.880958271028,-5.475140666964,-6.220731258392,-8.333806419372,-7.2796053886399985,-7.0908383369440005,-7.307901382448,-7.224902057648,-7.153757333755
R.Ring_I_e_y,206.08890991200002,211.60911254900003,208.1787231446,203.8274993894,198.87680053699998,184.1423858642,160.7048095704,165.790142822,170.0776306152,157.6067840576,157.1170776366,170.6698150636,164.54435729999997,158.67175598139997,160.41109619140002,163.53213806139996,166.72323913559998,171.0523742676,170.326638794,158.284436035,150.6004608156,150.6811523436,155.17810668959999,160.26359252920003,165.1149322512,165.04775695799998,156.3983764648,154.0783813478,157.5138977052,163.971029663,169.1313232422,169.0626434324,162.2489624022,158.87992553700002,158.3984069826,158.97396545400002,159.4675598142,159.991531372,160.20078277599998
R.Ring_I_e_z,77.41755523682,82.51734771728,81.77827911376001,80.110597229,72.87606201172,46.69775047302,22.564958190920002,42.066200256360005,60.50744552609999,39.13001785278,43.4660812378,61.036206054679994,48.201166534440006,37.77610092162,36.88796539306001,41.43264770508,49.38257827758,59.38439025882,58.702819824200006,39.3004901886,26.801300048839998,26.583708572400003,33.115541839580004,41.40575027466,46.771987915020006,41.72387008668,25.94129562378,20.7941455841,27.49958648682,38.962205505360004,46.91447143554,43.003952789299994,29.105610275259995,18.38977508544,15.406851387019998,15.941969871520001,16.950704574579998,17.041461181659997,17.200282096899997
R.Ring_I_d_x,0.09381539672614,0.06025906801224,0.06424115002153999,0.08787773549558,0.1077875509856,0.2064897477628,0.2885018527508,0.3032580912114,0.14166688472039998,0.2090159475804,0.24840694814900002,0.036891638860099996,0.13190505355624,0.295698237419,0.33090313076960004,0.31558058857919996,0.27362661957740003,0.12186882197860001,0.10098114758738001,0.1905051469804,0.3303773522378,0.34126459360120004,0.33483768701559996,0.3113201677798,0.302025771141,0.3090447068214,0.33475968837720005,0.340164554119,0.33852612972280005,0.3475645005702,0.3275866270068,0.3245306134224001,0.3392608702182,0.32889854908,0.3277838349344,0.3312943220138,0.3275458991526,0.3268526434898,0.32782919704900004
R.Ring_I_d_y,0.11890470385536,0.1154029563068,0.13005531132239997,0.1437212109566,0.2113543480634,0.167418858409,0.1822490423918,0.10351315438746,0.10614717453718,0.10701554566618002,0.08965613544,0.0709000274539,0.08364193588493998,0.06550048589707999,0.07800920754668,0.07847352474928,0.10969189256436,0.149314442277,0.1363818049432,0.10571498572832001,0.0337594717741,0.03551286011934,0.06745532006026,0.10001167207957999,0.11574583947680002,0.10388765782108,0.0728290513158,0.06218625083568,0.07435130923986,0.09830138534312001,0.140288889408,0.136803793907,0.10035429894912,0.08416148722174,0.08267742246387999,0.08174401223660001,0.07918974608179999,0.08280841112138,0.08474710583690001
R.Ring_I_d_z,-0.9856777548790001,-0.9914855957032002,-0.9894090533258,-0.985644519329,-0.9711433291433998,-0.96355022192,-0.9396996021270001,-0.9469346642494001,-0.9830535531043999,-0.9701886296274,-0.960677433014,-0.9966442942620001,-0.9867085933684001,-0.951828479767,-0.9404211997986,-0.9456332802774,-0.9547927737235999,-0.981041944027,-0.9854436635972,-0.9741868853568001,-0.9431420922277999,-0.939277625084,-0.9397622585299998,-0.9449147820474002,-0.9462373375896,-0.9452449440956,-0.9394563317297999,-0.9383030891418,-0.9379599452020001,-0.9324451804159999,-0.934299504757,-0.9358633637428001,-0.9352111101152,-0.9406016945839999,-0.941123354435,-0.9399794340132,-0.9415103197096,-0.9414398312568,-0.9409281909464999
R.Ring_D_s_x,18.59762878418,14.603028488159998,11.674672508238,6.932887649534,-0.74859341383,-6.386032676698,-4.998658752442,-4.305314683914,3.3436077594759994,-2.8054699301726,-4.378216099737999,5.4505170822140006,0.75719156432906,-6.650976419448,-8.38878917694,-7.593128967286001,-5.49215192795,1.0821554124372,2.630679368972,-4.346921980381,-8.830376052856,-9.297840309144,-8.39269733429,-7.92885789871,-7.851538658142,-7.9619901657100005,-5.269823837280001,-4.573294353486,-6.751029968262,-7.376457595824,-6.880958271028,-5.475140666964,-6.220731258392,-8.333806419372,-7.2796053886399985,-7.0908383369440005,-7.307901382448,-7.224902057648,-7.153757333755
R.Ring_D_s_y,206.08890991200002,211.60911254900003,208.1787231446,203.8274993894,198.87680053699998,184.1423858642,160.7048095704,165.790142822,170.0776306152,157.6067840576,157.1170776366,170.6698150636,164.54435729999997,158.67175598139997,160.41109619140002,163.53213806139996,166.72323913559998,171.0523742676,170.326638794,158.284436035,150.6004608156,150.6811523436,155.17810668959999,160.26359252920003,165.1149322512,165.04775695799998,156.3983764648,154.0783813478,157.5138977052,163.971029663,169.1313232422,169.0626434324,162.2489624022,158.87992553700002,158.3984069826,158.97396545400002,159.4675598142,159.991531372,160.20078277599998
R.Ring_D_s_z,77.41755523682,82.51734771728,81.77827911376001,80.110597229,72.87606201172,46.69775047302,22.564958190920002,42.066200256360005,60.50744552609999,39.13001785278,43.4660812378,61.036206054679994,48.201166534440006,37.77610092162,36.88796539306001,41.43264770508,49.38257827758,59.38439025882,58.702819824200006,39.3004901886,26.801300048839998,26.583708572400003,33.115541839580004,41.40575027466,46.771987915020006,41.72387008668,25.94129562378,20.7941455841,27.49958648682,38.962205505360004,46.91447143554,43.003952789299994,29.105610275259995,18.38977508544,15.406851387019998,15.941969871520001,16.950704574579998,17.041461181659997,17.200282096899997
