,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
R.Middle_D_d_y,-0.36116056144239994,-0.3806399405004,-0.3932975053788,-0.4029457271098,-0.4028851389884,-0.4495284616946,-0.48535801172260007,-0.4842515885828,-0.49697081446639996,-0.48754688501359994,-0.44148011207579996,-0.4601257205006,-0.455434536934,-0.422971856594,-0.4329192399978,-0.45504575967799993,-0.46519989967340003,-0.5028053402899999,-0.5164772570134,-0.4748297691344,-0.521033835411,-0.49814779758460004,-0.5140305876732001,-0.5761411309244001,-0.4890396296978,-0.4368499040605999,-0.4259067654608,-0.4261989474298001,-0.45045771598819995,-0.42867435812980004,-0.47997635602960004,-0.5225138068199999,-0.4827263712882,-0.5309260964394,-0.48528130054480006,-0.48234151601799996,-0.4929009139538,-0.4883301079272,-0.4888047695162,-0.44175262451180003,-0.4298835158348,-0.4379436671734,-0.4399982392788,-0.38825502991679994,-0.3807367622854,-0.3914400637148,-0.4049759030342,-0.41260853409740006,-0.4109443525473333
R.Middle_D_d_z,-0.9301335811615999,-0.9245730280878,-0.9193437099458001,-0.9149738669394001,-0.9098460912704001,-0.8875172853471998,-0.8742056965828,-0.874428677559,-0.8653196930886,-0.8695817828180001,-0.8933047890662001,-0.8841852068902,-0.8867209196091999,-0.9006428718566001,-0.8949631810189999,-0.8880898118018001,-0.8825094580652,-0.8606833457948001,-0.854746234417,-0.8785061597826,-0.8517801880836,-0.8659816861155999,-0.8519322752954,-0.8155093431474001,-0.8713341355326001,-0.8966676831247999,-0.9038066267966001,-0.9006005764006002,-0.8911455869674001,-0.9029068946837999,-0.8698796391485999,-0.844072318077,-0.8701651215552,-0.8411890506744,-0.8737622976302,-0.8694332480431999,-0.8583691000938,-0.8595779657361999,-0.8632532119749999,-0.8904896259307999,-0.8964731574058,-0.8943140625953999,-0.8866278529166,-0.9195898532866,-0.9219511151312,-0.9107407331468,-0.9030343294144,-0.8982906579969999,-0.8999662399289999
R.Ring_M_s_x,10.570299726718599,0.30781055465394,5.548253583908,1.1308270812022,-3.2376573562620004,-0.5873743265858001,-1.1906463354808001,-6.6839711189279996,-4.006168937686,-5.046163749696,-4.394516468048,-0.6587446048862,-2.8027081727987997,-3.9408823013300003,-0.42628419995322,-2.5634913027285995,-3.7039407491700005,-0.3406014546753,-3.63895432949,-2.1960038900354,0.8055292904362001,-1.9657677412040002,3.4743117332456004,4.8546391963960005,0.10682626292108004,4.31087682247,2.682211387158,0.36742770299248007,2.720441818238,-4.08805917203296,-10.501886558528,-8.62977619171,-11.615507888780002,-6.197218036651999,-6.623772621152,-7.314783382415999,-4.7811590194699995,-2.70376689434,0.11958622112858,-0.7805177867402,-0.9254296660423998,-0.29198740720759997,1.5059790834784,1.9191416621202002,-0.4893361836674,0.402373287082,0.048967094998852004,0.18185554370296,0.2667949795726667
R.Ring_M_s_y,214.33543701160002,231.478527832,223.478945923,224.723336792,236.6061859134,226.52188110339998,218.69801330579998,223.42852172859997,215.91056518559998,218.740182495,227.37197875980002,218.17196044939996,221.5035217286,229.449951172,221.37076110799998,221.69130859380002,224.79498291020005,217.981765747,224.0815460206,224.75345153799998,221.21984252919998,228.762387085,222.8748352052,219.9112426758,228.76034851059998,222.72320861839998,222.9592071532,229.68062744140002,220.48973693860003,224.499420166,225.7129943848,215.37564392080003,224.1186279296,218.61544799819998,219.2892456054,222.2071380616,220.05934143079998,217.26446533200001,218.9458984374,224.69602661140001,225.37388610859998,226.4248046874,224.0675354004,219.639404297,221.4728057862,221.50157165519994,221.9668365478,222.1373016358,222.32138061499998
R.Ring_M_s_z,76.16481781004,90.69131927492,78.06758422851999,82.95529479977999,99.02621459966001,79.3396697998,72.77558593751999,80.96758880616,64.70606994628,73.42171401978001,86.27694549562,69.79972686766,75.32331237794001,86.21386871336,70.54304351805999,72.10101470945999,74.8093551636,63.932784271239996,76.1674407959,75.38666992186002,64.45992126466,79.03036651611998,63.779275512699996,62.254954528819994,79.53982238768,65.55568161010001,70.20383071900001,81.41495819091999,67.55822143552001,81.02687683104,83.75116271974,71.6392150879,84.71988525392,74.00841674804,76.83536224363999,82.45264739992,84.42005462646,86.28688201905999,92.46819152830001,101.91896362302,104.88334960939999,106.40956420879999,98.14284210206,92.75821990968,94.53301239013999,94.79345245362,94.82971191406,94.87485656738,94.81873321533334
R.Ring_M_e_x,18.462177371990002,6.849953556061999,12.348518371595999,7.417607402802,1.9564404010780003,5.1641211986540005,6.07827591896,-0.3154001325356,2.0296881139286,0.8552528149452379,0.31368217915282004,4.6358213901520005,2.4785393238054,0.34500304237032,4.093423008918,3.0511479616179997,1.5670558929438,5.254531383518,1.7428196668622,3.779582166672,6.6890813827499995,3.9428553581239996,9.636848831176,12.113030242899999,7.437340927124,10.350918865184,10.007020950304,4.930522060392,8.566682815552001,1.3991661310185999,-6.366254138946,-2.4789716005319997,-7.78082933426,-0.6051481112823999,-1.3236643970000002,-3.2937878131859994,-1.0924428939840003,0.5914099395277999,3.673297977448,1.5292913973314,0.139985204907232,1.5463106632239998,5.66970357895,7.7114997863740005,4.136344814302,4.813788032532,4.123399734498,4.323356246948,4.3789161046333325
R.Ring_M_e_y,209.8731170652,226.4900360108,216.6624389648,217.1894500732,231.06808471679997,220.082373047,213.2144714354,218.15422058100003,206.8021301272,209.92901611340002,220.7848083496,210.2531951904,215.1717407226,224.81370849600003,214.86798095679995,216.4324218752,219.56837768559998,212.489065552,219.4627563478,219.74440307620003,214.66452026359997,224.1160247802,214.43925476080003,209.9194488526,221.50692443839998,212.294528198,213.4476013182,220.44886169440002,208.7899749756,214.3259368896,217.4696655272,203.49994201680002,216.9346374512,207.525576782,208.39750976559998,214.3677764894,212.7097076416,210.690600586,212.9027313232,221.9541015624,224.3650512696,225.7311370848,219.0379699706,212.396710205,215.02769775360002,214.6992401124,215.1251953126,215.221875,215.22025553366666
R.Ring_M_e_z,22.70640411378,36.97684173588,24.58045272826,29.49993247986,45.21409530638,25.686613082919997,19.20404052736,27.254782867440003,11.476628875733999,20.12378063202,32.5373752594,16.296064567560002,21.610994720439997,32.236113738979995,16.778625679,18.30162887574,20.97213535308,10.15252838134,22.2829357147,21.60843791962,10.835213947292,25.2049194336,10.483966922750001,9.338706016544,26.184628677360003,12.576352310174,17.209089851374,28.058397674560002,14.810647582980002,27.93390045166,30.207860946660002,18.965538787839996,31.005194473259998,21.133295059199998,23.875463485719997,28.82259521484,30.6975879669,32.43746757506,38.57724838256,47.69915695188,50.553765106200004,52.09669036864,44.22356109616,39.20835189818,40.76577224732,41.05287246704,41.06669692992,41.12642974856,41.09210332233333
R.Ring_M_d_x,-0.1452055782078,-0.1203713044524,-0.1251205846668,-0.11567280292519999,-0.0955681279302,-0.10582389533520001,-0.1337435930968,-0.11717769503599999,-0.11105596125132,-0.10858234465134001,-0.08662789016962,-0.09741667658098,-0.09717162400482,-0.07885759174822,-0.0831597685814,-0.10330582261080001,-0.09698301106692,-0.102946919203,-0.09902125000956,-0.1099470213056,-0.10825365334754,-0.10871494263399999,-0.113386799395,-0.1335498213766,-0.134876856208,-0.11113296896220001,-0.1347718805076,-0.08395806401968,-0.10756715238076,-0.10096149146576001,-0.076093031466,-0.1131709337234,-0.0705556690693,-0.10289055705084,-0.09751865565796,-0.07398378849029999,-0.06787005364896,-0.060629176348460004,-0.06538605913518,-0.04249903410672,-0.01960296332836,-0.03382352590562,-0.07660990878932,-0.10657574087385999,-0.08510961532594,-0.08116725087168,-0.07496698945758,-0.07620100378988001,-0.0756604373455
R.Ring_M_d_y,0.0821038700641,0.09178510606292001,0.125419431925,0.13861877620199997,0.10189757198098,0.118482890725,0.10089371800428,0.09704381823534,0.1675894618034,0.16211991310120002,0.12119978815320001,0.1457002878188,0.11650077849650001,0.08530394583942,0.1196470603346,0.09676019996392,0.09616623967874001,0.10106222331520001,0.08498281389476,0.09216333776706001,0.12061380594980001,0.08549014031888,0.155209363997,0.1838427096604,0.1334584370254,0.19188115298740002,0.17500755190859998,0.169858673215,0.21526824831959995,0.1871856838464,0.15167205631739997,0.21850543618180002,0.1321808993816,0.2040466308594,0.20040107965439996,0.14423932135099998,0.1352286309004,0.1209549680352,0.11119046807288,0.05044969432056,0.01856192573906,0.0127630471252,0.092540832609,0.1332610040906,0.11858592480400001,0.12515861093980002,0.12588188946259998,0.1272394895556,0.13065623243666669
R.Ring_M_d_z,0.9836011290552001,0.9883125185968,0.9841295123102001,0.9835450291636001,0.9901090860366001,0.9871824383733999,0.9856827139854,0.9882818102838,0.9793881773948,0.9806483864784001,0.9887742400167999,0.9844336271288,0.9882727861403999,0.9931567192075998,0.9892314076422,0.9898748159409999,0.9905708909036001,0.9895228266716,0.9914409041404,0.9894855976104001,0.986660838127,0.9903542995456001,0.980600094795,0.9736256361008001,0.9817019820214,0.9747862815857999,0.9750698566436,0.9817270994186,0.9705221414566001,0.9768773436544,0.9851630210878,0.9691624879836,0.9883164405821999,0.9728688716888,0.9744287729262,0.9867592096328,0.9884595513341999,0.9907952785492,0.9915593981742001,0.997610282898,0.9996301531792,0.9993226766586,0.9920807838437999,0.9852838277816,0.9892833352088,0.9887927770617999,0.9892055869104001,0.9889371514322001,0.9885361591976668
R.Ring_P_s_x,18.462177371990002,6.849953556061999,12.348518371595999,7.417607402802,1.9564404010780003,5.1641211986540005,6.07827591896,-0.3154001325356,2.0296881139286,0.8552528149452379,0.31368217915282004,4.6358213901520005,2.4785393238054,0.34500304237032,4.093423008918,3.0511479616179997,1.5670558929438,5.254531383518,1.7428196668622,3.779582166672,6.6890813827499995,3.9428553581239996,9.636848831176,12.113030242899999,7.437340927124,10.350918865184,10.007020950304,4.930522060392,8.566682815552001,1.3991661310185999,-6.366254138946,-2.4789716005319997,-7.78082933426,-0.6051481112823999,-1.3236643970000002,-3.2937878131859994,-1.0924428939840003,0.5914099395277999,3.673297977448,1.5292913973314,0.139985204907232,1.5463106632239998,5.66970357895,7.7114997863740005,4.136344814302,4.813788032532,4.123399734498,4.323356246948,4.3789161046333325
R.Ring_P_s_y,209.8731170652,226.4900360108,216.6624389648,217.1894500732,231.06808471679997,220.082373047,213.2144714354,218.15422058100003,206.8021301272,209.92901611340002,220.7848083496,210.2531951904,215.1717407226,224.81370849600003,214.86798095679995,216.4324218752,219.56837768559998,212.489065552,219.4627563478,219.74440307620003,214.66452026359997,224.1160247802,214.43925476080003,209.9194488526,221.50692443839998,212.294528198,213.4476013182,220.44886169440002,208.7899749756,214.3259368896,217.4696655272,203.49994201680002,216.9346374512,207.525576782,208.39750976559998,214.3677764894,212.7097076416,210.690600586,212.9027313232,221.9541015624,224.3650512696,225.7311370848,219.0379699706,212.396710205,215.02769775360002,214.6992401124,215.1251953126,215.221875,215.22025553366666
R.Ring_P_s_z,22.70640411378,36.97684173588,24.58045272826,29.49993247986,45.21409530638,25.686613082919997,19.20404052736,27.254782867440003,11.476628875733999,20.12378063202,32.5373752594,16.296064567560002,21.610994720439997,32.236113738979995,16.778625679,18.30162887574,20.97213535308,10.15252838134,22.2829357147,21.60843791962,10.835213947292,25.2049194336,10.483966922750001,9.338706016544,26.184628677360003,12.576352310174,17.209089851374,28.058397674560002,14.810647582980002,27.93390045166,30.207860946660002,18.965538787839996,31.005194473259998,21.133295059199998,23.875463485719997,28.82259521484,30.6975879669,32.43746757506,38.57724838256,47.69915695188,50.553765106200004,52.09669036864,44.22356109616,39.20835189818,40.76577224732,41.05287246704,41.06669692992,41.12642974856,41.09210332233333
R.Ring_P_e_x,10.041253530971598,1.7706642150874,4.683350324628,-0.8250982761386002,-4.799810361863999,-1.3551619112488003,0.37906490266299997,-7.145052862167999,-9.026418685902,-10.847315025316,-10.84509258269,-7.069735145568001,-8.736634635925999,-11.371062850980001,-8.837654590606002,-6.753516960144,-8.080058288576,-5.107654190064,-5.579996871945999,-5.283465099334,-1.823289149999,-3.632945346832,-3.284408122303,2.2783124923699996,-0.5336080759752001,-3.901344299316,-2.5738426662985203,-7.185921669004,-2.742036890982,-6.657354545596,-7.219635868073999,-8.462241458894,-7.100604057314001,-6.108651924131999,-6.792437744141999,-4.598512125016,-4.825773048398,-3.4067384243,1.7650743484488003,3.253110647204,3.516525363924,4.965114021304,0.8037689328180001,-2.2941893219962,-0.72763280197974,-0.78960696756824,-1.431289744376,-1.6660510063179998,-2.2909127076466667
R.Ring_P_e_y,173.0411987304,188.84213562,179.38481140140001,180.01403808599997,193.65258789039999,182.5527557374,175.60427551260003,180.76036682120002,170.32333984360002,173.66356201180002,184.4061523438,174.0211700438,178.78377380359998,188.667251587,179.074295044,179.68190917980002,182.7589904784,175.82882690440002,182.0965148926,182.80790710440002,177.5781524658,186.84681091299998,178.62188110359997,173.1195068358,184.2469573976,176.96123352060002,177.455947876,184.29407348659998,172.3824798586,177.1351837158,179.3618682862,165.88853454579998,178.84669189439998,169.8802978516,170.7389923094,176.25124206540002,174.765029907,172.782913208,174.86858825680002,184.05583496100002,186.70861511200002,188.0926177978,181.54469299299998,175.73898620619997,177.29876708999998,177.058227539,177.47223205580002,177.63197937019999,177.74520365366666
R.Ring_P_e_z,18.684620141958,33.72447586058,22.096335220340002,27.43763771056,42.47623291018,24.0484430313,16.82203121188,24.4189617157,10.897775077803999,19.04756183622,30.106030273439995,14.680778884879999,19.60935459136,29.037159729000003,14.37995872498,16.12641468046,18.99783935548,8.768210411076,20.21011619568,19.127369689940004,9.715628528602,22.434336090080002,9.581297159192,9.639022207264,25.004806900019997,12.231573009487999,16.416286468497997,27.640107727039997,15.64997520448,28.2036605835,30.11979103086,20.550272369380004,30.317248916620002,22.56752815248,24.753752136219997,28.73813285828,30.1776447296,31.124057388300002,36.92942962645999,43.874765014640005,45.5262275696,47.00277252198,41.27045440674,36.134520721440005,38.06218261720001,38.550728607159996,38.594615936260006,38.73676528932,38.6681022644
R.Ring_P_d_x,0.220783224702,0.133170899749,0.2009685397148,0.2161106526852,0.17713812887660002,0.17092523574819998,0.1494242504236,0.1790626451374,0.2898735463618,0.30682272911080005,0.2925653457642,0.30690106153499996,0.29404402375220007,0.3071766376496,0.3390323102476,0.25706271529200003,0.252932024002,0.27168002426619997,0.19199261963359998,0.23761869370920002,0.2231807753444,0.1986254304648,0.3387747704982,0.2578506588936,0.20898559093500002,0.3736716866494,0.32985023260119994,0.3176738798618,0.29649665355700006,0.21122916191802005,0.022374314069738,0.15687182098619998,-0.01783442609012,0.14429313242432001,0.14338255450132,0.03420779779552,0.09788197576992,0.10482509583220001,0.05003058845177401,-0.045195797085760006,-0.08852750658990001,-0.08963558673854001,0.12757707796978,0.26233329176900005,0.1275257587434,0.1469121009114,0.14563512504120002,0.1570327371358,0.17487228910133334
R.Ring_P_d_y,0.9656743168831999,0.9870681405066,0.9773602366445999,0.9746802926061999,0.9809747338294,0.9839668750762,0.9860795140265999,0.9804074764252,0.9564158797264,0.9508225560187998,0.9537905454634,0.9499460697173999,0.9540346264842,0.9477026939391999,0.9384535670282,0.9635399580001998,0.9650837183000001,0.9611731410026,0.979683506489,0.9684161901473999,0.9723454117773999,0.9771394252778001,0.9390744805336,0.9648359537126,0.9768969893453999,0.9263828277588001,0.9436439156534,0.9479210376739999,0.9545466423034,0.975082397461,0.9991258263588,0.9861113190652,0.9986054182052,0.986999464035,0.9873465061188,0.9993549108506,0.9948490977286001,0.9938793063162,0.9971947908399998,0.9936322569846,0.9872918128966,0.986822104454,0.9830141782759998,0.9611073732373999,0.9891925573352,0.9868874430656,0.9872008085252,0.9855473160742001,0.9825361768403332
