,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
R.Pinky_I_e_y,119.85926055899999,117.63327941899999,114.3459838866,102.4888946532,98.71167449957998,110.97813720680001,123.7509765626,137.3018707276,143.62014160159998,144.43714599599997,142.40007934559998,137.7840148926,132.4831970214,127.597264099,123.04936370839998,121.822744751,124.0854904174,128.630130005,138.67884216299998,147.82132873519998,155.84572143539998,157.320678711,158.52549133300002,159.2672088622,158.06318664559998,156.897705078,156.0316680908,155.1987335204,153.939147949
R.Pinky_I_e_z,15.342729949939999,14.24167747498,20.379154586779997,35.09527778626,38.817781448379996,19.571445846560003,-7.090690755840001,-36.19733734134,-52.84907989502,-53.507394409179994,-43.34035720826,-29.76859779358,-13.976713085186,4.663474726686,21.003003120419997,31.310133743279998,29.77691001892,19.94648685456,1.2310625076300004,-19.433091926579998,-35.19067687988,-45.44069137572,-54.814323425299996,-56.718379211439995,-56.6209373474,-56.40824050904,-55.41234359742,-55.358380889879996,-55.719807942733325
R.Pinky_I_d_x,0.120832182467,0.016876338981106,-0.17086028605700002,-0.23968486487840002,-0.06658166833218,-0.18069732934240001,-0.2962031424046,-0.2223987057804,0.00816843826324,0.1190479159356,0.10083898007865999,0.0915966257453,0.08779941797256001,0.007368319295339998,-0.1997279405592,-0.2834828913212,-0.22614807188520003,-0.1445683389902,-0.2278674691916,-0.2738620579244,-0.19758452177039998,-0.0018224866129540023,0.08840378075836,0.08515278547999999,0.08872619271282,0.09179068654775999,0.07822926342488,0.07965811491012001,0.09488260497656666
R.Pinky_I_d_y,0.5660692930219999,0.5044362425804,0.4673397123811999,0.44165548682219996,0.27822680771339997,0.19223889112480003,0.25871886312979997,0.42266753315940003,0.4875801503658,0.5050880789758001,0.4545617401598,0.4639195621014,0.48524920344359995,0.4635519146918,0.46461164355260004,0.49647917747479997,0.5856495857242,0.4982504487038,0.4406665802,0.4234468340876,0.4900566160676,0.5748769998550001,0.6294600009918,0.585026216507,0.5495891571044,0.5401755809782001,0.5386067748069999,0.5411927580834,0.5450194676716666
R.Pinky_I_d_z,-0.8139505743982,-0.8622718453406,-0.8656986117362001,-0.8619669914244001,-0.9554665565489999,-0.9627705454826001,-0.9175279498102,-0.8755622029304002,-0.8711057186127998,-0.8546940684317998,-0.8848342418670001,-0.8809476613999999,-0.8698408365247999,-0.8848918199538,-0.8613400697708,-0.8199657559394,-0.7763424277306,-0.854460167885,-0.8677430391312001,-0.863202702999,-0.8479495882990001,-0.8153205275536,-0.771826672554,-0.806276893616,-0.8306681275368,-0.8365220308306001,-0.8389150142667999,-0.8371102809905999,-0.8330097397169999
R.Pinky_D_s_x,30.214110946660004,35.9568031311,38.72659988404,10.419229555112,-36.20802612304,-51.45819702148,-49.73208160398,-35.6579284668,-9.470290422436001,21.45825004576,45.99975738526,60.789211273199996,65.49904174804001,60.58127136232,46.52853393552,27.791652679459997,3.905791234974,-22.17527179718,-39.6507118225,-46.018093872079994,-42.146981048600004,-35.96502227784,-24.09072265626,-13.292273330673998,-5.754352092745999,-0.8998572170734,1.2033064603799999,2.70278248787,5.463335831959999
R.Pinky_D_s_y,119.85926055899999,117.63327941899999,114.3459838866,102.4888946532,98.71167449957998,110.97813720680001,123.7509765626,137.3018707276,143.62014160159998,144.43714599599997,142.40007934559998,137.7840148926,132.4831970214,127.597264099,123.04936370839998,121.822744751,124.0854904174,128.630130005,138.67884216299998,147.82132873519998,155.84572143539998,157.320678711,158.52549133300002,159.2672088622,158.06318664559998,156.897705078,156.0316680908,155.1987335204,153.939147949
R.Pinky_D_s_z,15.342729949939999,14.24167747498,20.379154586779997,35.09527778626,38.817781448379996,19.571445846560003,-7.090690755840001,-36.19733734134,-52.84907989502,-53.507394409179994,-43.34035720826,-29.76859779358,-13.976713085186,4.663474726686,21.003003120419997,31.310133743279998,29.77691001892,19.94648685456,1.2310625076300004,-19.433091926579998,-35.19067687988,-45.44069137572,-54.814323425299996,-56.718379211439995,-56.6209373474,-56.40824050904,-55.41234359742,-55.358380889879996,-55.719807942733325
R.Pinky_D_e_x,32.38905448914001,39.626589965840004,43.69538955688,16.611390018456,-30.841101074239997,-44.27262039186,-40.78167572022,-27.445983123780003,-4.6116215467299995,23.8044610977,48.187361145020006,63.21046829224,67.54075622558,63.28125,51.20148925782,33.65738983154,10.05132355689,-16.074751853938,-31.976479339619992,-37.286705017079996,-34.485530090320005,-30.849404525740006,-20.453670501699996,-9.577344417572,-2.13459959142024,2.555521178246,4.766672611235999,6.253760051725999,8.78076108297
R.Pinky_D_e_y,119.77523956299999,118.83444366440001,116.99107666020002,105.20281066916,101.91590118401999,115.0838928222,127.21906738279999,138.89951171879997,144.47819213859998,145.5188903808,144.8607788088,140.0333984374,134.0420013426,129.70462036140003,125.84749450679999,124.219088745,124.77239837639999,130.3328811644,140.6885131836,149.3745849606,156.570336914,156.1465545656,156.1866119386,157.933227539,157.61543884259999,156.7524719238,156.0423217774,155.17718811039998,153.841740926
R.Pinky_D_e_z,29.16551513672,27.699714660639994,33.19708213806,47.29913711548,51.342132568340006,30.825493621819998,3.1079693317499997,-25.0025953293,-39.77896118164,-39.743685913060006,-29.721939086900004,-16.153315925580003,-0.2001766443250002,18.24282302854,33.905133438099995,43.80274963378,42.34712219238,32.443049240099995,12.768231678013999,-8.5858656406408,-23.49544410706,-32.4945983887,-41.4848350525,-43.27610473632,-43.09022827148,-42.82721939088,-41.85833969116,-41.80114974976,-42.10447947186666
R.Pinky_D_d_x,-0.1551909759642,-0.2618540644646,-0.3545431554316,-0.44183560013779993,-0.38295167684539994,-0.5127197980880001,-0.6386474847794,-0.5859553396702,-0.3466855883598,-0.167411583662,-0.1560943245888,-0.172766417265,-0.14568454027179997,-0.1926543504,-0.33343417048459995,-0.4185439586638,-0.43850846290580003,-0.4352966427802,-0.5475873470304,-0.6230197310446,-0.5466753005984,-0.36501989364640003,-0.2595183253288,-0.26507511734979994,-0.258283895254,-0.24655514061439998,-0.2542605042458,-0.2533765435222,-0.23671162128433335
R.Pinky_D_d_y,0.005995235778402002,-0.08570790290826,-0.18873802125459999,-0.19364883974202,-0.22863445878,-0.292962181568,-0.24746223986139998,-0.11399811357260001,-0.06122536137700001,-0.07718680500976001,-0.1755808055402,-0.16050255894659998,-0.11122695952640001,-0.1503683567048,-0.199657896161,-0.170988792181,-0.049013647064560004,-0.12149814367280001,-0.1433981090786,-0.11083108335732002,-0.051704224292194,0.083778474293702,0.1668884694576,0.09518493190419999,0.03194860480726001,0.010362969897686002,-0.0007601833494852,0.00153735180647252,0.00695038229848
R.Pinky_D_d_z,-0.986311340332,-0.9602851033210001,-0.9146107554436,-0.8707945346832,-0.8936627984048002,-0.8030215740201999,-0.7277154564857999,-0.7987898945808,-0.9326055765152,-0.9820958852767999,-0.9717289090155999,-0.9715050935744,-0.9830113053322,-0.9689411878586001,-0.9206189274790001,-0.8913984298704,-0.8969352364540001,-0.8916799902918001,-0.8232234120368,-0.7739932298662,-0.834501838684,-0.9237557768822,-0.9511127233506,-0.9591603279116001,-0.9654704809188001,-0.9690604686736,-0.9671326875687999,-0.967363023758,-0.971508403619
R.Thumb.TTP,46.350545501700005,46.58476104736,46.939255523679996,46.67945861818,45.10497665404,44.546355438220004,44.511715698260005,44.51446609498,44.871330261240004,45.887891387959996,46.3633682251,46.2844657898,46.32422714234001,46.392401886,46.4245529175,46.39749526976,46.23813705448,45.8765335083,45.7507461548,45.64698028566001,45.56613922118,45.47852859496,45.44397811888,45.49139938354,45.61202926634,45.68355636598,45.758275604240005,45.81383743286,45.86565399169999
R.Index.TTP,85.25124053953999,85.16765136720001,84.81890411378001,84.75148620605998,85.67813110350001,86.11044006348,86.27025756836,86.23146057128,86.30235290528,86.41805267331999,86.33423461914,85.98532257080001,85.60707855225999,84.8616165161,84.27559356690001,83.92359924318,84.10590820314,84.53977050784,84.98909454346,85.49118652344,85.6794326782,86.0395553589,86.37156524657999,86.56026000976001,86.59626464844,86.60458984376,86.6183959961,86.63152618408,86.64518229166667
R.Middle.TTP,91.39895019532,91.06071319582,87.71013031006,90.13414001464,91.56985626219999,92.05653533934,92.65322113038,92.8354156494,92.64652557369999,92.60966949462001,76.46757736206,56.339511108399996,68.29590911862,72.0312438965,76.75680999757999,85.01195983886001,89.01624298096,90.54205017090001,91.51535491944,92.32335052492,92.57071533206,92.73682250976,92.7999008179,92.77477569579999,92.77052764892001,92.79819641114,92.81972503664,92.84031219481999,92.8582433065
R.Ring.TTP,43.81835403442,42.901210022,41.90652770996,41.597482299800006,42.735276794419995,39.82288055418,37.3663421631,36.529341125500004,35.902696990959996,35.82797698974,35.655419921880004,35.52266311644,35.673404693580004,35.89929199218,35.99219207764,36.6321647644,38.72905426026,39.33440704346,38.056005859379994,36.58669509886,35.97468032836,36.12892990112,36.95542755126,37.0651512146,36.945365142819995,36.88288879394,36.8380935669,36.818489837659996,36.788808186833336
R.Pinky.TTP,38.25046005248,37.86599349974,37.491932678219996,37.51563034058,37.67457962034,36.1045402527,34.89674606324,34.51228713988,34.35717620848,34.345259857180004,34.26544570924,34.24793395994,34.31438903808,34.37215423586,34.4113090515,34.6850730896,35.48532791138,35.708644866940006,35.23753509522,34.7,34.42397842408,34.480906677259995,34.87643203734,35.0099319458,35.00124893186,34.981572723380005,34.96551589966,34.9598213196,34.95051193236666
L.Thumb.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb.TNA,59.27824336254,57.70533449332,51.7110811677,59.6765421758,78.14645964628,80.81907831177999,79.59148078966,74.3747065781,67.4680764508,57.69682591128001,54.38783966052,55.87495884318,54.5677923093,52.83840849142,47.945221442320005,48.18271482069999,52.340876828320006,62.81875379526001,68.51690286286001,74.27993063712,69.97617627404,69.3908629144,66.49447899713999,65.58383315990001,64.97406625442001,63.9310648487,62.86519667144,62.67187671296,62.35355100813334
R.Index.TNA,75.34318562524001,68.22979647642,64.41918178728,82.92259714404,99.74403715420002,93.47729257716,85.8307035106,75.92508215811999,71.18672656406,65.41930475052,60.05503979458,56.033213275239994,54.689375306399995,49.04418637042001,51.96577963556,65.32851146284,80.3173460019,88.17911315117999,82.7976150877,76.01988270026001,70.94977372769999,73.71917059466,72.07721449006,68.79787126165999,67.59441020381999,67.77570293208,68.32695326228,68.67196119513999,68.16485808913332
R.Middle.TNA,59.64332105249999,48.72838888958,39.2651536662,75.35627890542,92.38697632104001,90.75216275112,80.47941429597999,63.59955611504,57.64957119705999,59.80370211754,31.75561710908,30.458726681739996,34.1397805958,15.77799834644,22.87481810636,49.34018607352,68.23620917688001,79.55084651898,74.51730169308,64.8813199086,61.52369717884001,64.54123220628,63.80532835698,59.60866964546,58.94921934527999,60.68960739548,61.82294286742,61.87881071858,60.88522437273334
R.Ring.TNA,63.72267805087999,71.54517355998,72.80583639813999,54.17714923812,35.0344110826,58.19438900918,71.32113359537999,79.59270538038001,77.20448834124,78.77231023872,81.70268474870001,77.9742447434,73.81073335174,76.71618416049999,79.8291989952,72.2535159178,59.11966979882,59.03290563328001,73.26770117327999,80.76556670438,83.890772777,69.97938399102,67.80943657942001,73.5714803076,77.00524770532,77.99301405622,78.70029173078,78.4866758213,78.05752374563333
R.Pinky.TNA,63.11844640478,70.04661620803999,71.74143882314002,55.75608948994001,42.92359929178,57.0608888462,67.22390864306001,74.03553731882,71.76102817438,73.93214550748,77.03497683164001,72.8128805282,70.73187311742001,74.38629508778,77.47833060612,71.68884155856,61.2670319855,58.72880121704001,69.49282239198,75.19217008238,77.88586236868,64.84098358518,62.23352517292,67.39774175509999,70.69870256312,71.82529458574,72.64019683668,72.51494553438,72.1454248307
L.Thumb.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_Index.ang,39.75168178033999,35.39773354864,27.298152181,31.23777702358,49.45766682838,54.67848041256,50.073944155599996,50.261239565100006,49.393537090079995,40.65020676634,28.17034094958,22.46348990758,22.2415253235,21.82944952304,20.285592906799998,26.21701762176,40.38447194798,51.75095006918,52.8934453703,50.29040901526,50.11909137104,52.301298357099995,50.4265483777,47.31031010864,46.79115608242,47.05325129686,47.06110111465999,47.039839568400005,46.593104957799994
R.Index_Middle.ang,19.3091123347,25.06552034884,34.19193674804001,16.67547897928,7.547150950906001,3.2851917253959995,7.782290391870001,13.06013132736,13.86370098896,6.987263993091998,61.177043360519995,77.58152014134,24.300276549760003,49.094771807339995,46.45265720452001,28.225048104680003,18.6465732231,9.392701753757999,9.011403618342001,12.460623785939998,10.168505853922001,9.30868890255,8.407950667060001,9.288223476926,9.004526912786,7.554843338434,6.96505273983,7.217750143092,7.682625655156667
R.Middle_Ring.ang,120.6637175978,116.63524740060002,104.88586942091999,122.6205971588,125.83300201760001,148.03915054200002,150.7946600582,142.6519108426,134.026645551,136.92592147040003,80.44519204240001,56.45105292082,105.19996600561998,76.14994079444,85.10747882208,111.720254163,120.0387007112,135.7694130794,146.4325121256,144.76409201400003,144.58444072920003,134.26463436939997,131.3003294024,132.78438847540002,135.44355167700002,138.0531872916,139.7860870238,139.601381569,138.18958154933333
R.Ring_Pinky.ang,6.569361435189999,4.843668687117999,5.781721916928,5.607770710806001,13.32628197352,11.96910949649,6.0966334145520005,5.684757925522,7.272456358574,10.313779931926,11.207551940999998,10.2417287933,8.547988458044,7.10759626073,6.584072113034002,6.0161611646579995,4.974047621344,8.258498834954,8.293211744848003,6.372541834594001,7.215989879364001,9.313091142164,9.766154342403999,9.555306233416001,10.067991523236,10.327636360380001,10.2425421689,10.07375485578,10.185985428499999
L.Thumb_Index.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_Middle.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_Ring.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_Pinky.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.sphere_center_x,2.0158604144979995,5.007440868017399,12.849201202384,-15.85463736281404,-61.987158203119996,-78.92618713377999,-78.00281524658001,-65.03537826537999,-41.07739181518,-13.044891738894,16.779811668398,41.03008651734,45.73760986328001,37.29628677368,23.82848968508,3.0206614494360005,-25.275462532040002,-48.9368041992,-66.302734375,-76.8876358032,-73.15779113768001,-63.53680496214,-52.20253295898001,-42.574829864499996,-35.203565979000004,-30.80129928588,-29.2432067871,-27.91572723388,-25.377799352
R.sphere_center_y,131.4843719482,123.418988037,111.1271438598,107.99067688,118.110675049,131.21557006839998,139.55240783679997,150.1431518556,156.8530303956,156.3909912112,144.2696807862,135.29415893560002,127.35567016600001,121.4165267942,115.1312149046,119.1938095092,134.4396606444,148.22991333,156.89133911140001,162.55716552739997,170.6477294922,173.44727478040002,175.8828186038,175.18602600079998,173.61762390159998,173.12900085440003,172.70500183099998,172.10096435559998,170.26358540866667
R.sphere_center_z,10.824457740783998,10.035870933536,15.6954963684,32.03761444092,39.204740905760005,20.257944107048,-7.90252189636,-37.71805076598,-55.55774459840001,-59.50870056152,-50.90353927612001,-35.3848258972,-19.1068994522,-0.08017954528440026,16.95517234802,28.0400741577,29.83275222778,19.46191539764,1.5743787765502,-16.619151878348,-33.15085639954,-42.48861999514,-51.208272552480004,-55.836425781260004,-58.2340423584,-59.275213623039996,-58.67410964966,-58.55681457520001,-58.89731597903333
L.sphere_center_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
