,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
R.Pinky_I_s_x,30.812549209580006,35.00128479,35.7552406311,35.97329559326,41.27949295044,42.13533020022,41.09579620358,37.17506637574,39.96844711302,41.27387847898,40.678322601320005,40.504253387439995,40.41315383912,40.43685226437999,41.12797698974,41.30638656614,40.8528503418,40.47207946778,40.64884490968,40.66594467164,40.64993896484,40.56579666138,40.534729766859996,40.35709381104,40.2567237854,40.634580230699996,38.56573257446,35.291631317139995,37.26467132570001,36.640829467779994,34.02500839235999,34.29993972778,34.81836090086,34.834174346919994,35.09471435548,35.30416361493334
R.Pinky_I_s_y,155.0207199094,160.668197632,160.30919494620002,160.3760528566,162.00491333,162.4561218262,162.1419006348,160.5646850586,160.9829071044,162.48450012220002,162.97835998559998,162.95741882340002,162.839086914,163.0558502198,163.11525268559998,162.680444336,161.681500244,161.000326538,161.03632202140003,161.029650879,161.1596954344,161.2083312988,161.2383270264,161.16268615739997,161.15343627939998,161.1534759522,159.9548034668,154.2650146482,153.0354125976,157.45097045900002,158.5497039796,157.5763854982,157.0430633544,156.299734497,155.77715759279997,155.482381185
R.Pinky_I_s_z,20.875487709039998,23.43447647094,24.05129661562,24.144826126079998,25.276539993280004,26.45520591738,26.5886745453,26.5179172516,27.017966461180002,26.640503692619994,26.71355438232,26.54250793456,26.53713989256,26.37889785768,24.95300331118,24.537338638279998,24.648763656619998,24.62523345946,24.7284313202,24.72501220706,24.76638374328,24.841549301180002,24.987915420540002,25.155611038200004,25.50698623656,24.86490173338,20.5570766449,8.2931725859656,-9.63541378975,-20.04542274476,-22.00981826782,-22.741603088379996,-22.7331085205,-22.25807075502,-22.100444412219996,-21.4297949473
R.Pinky_I_e_x,20.62274074556,24.113361740099997,25.11388130188,25.421997451780005,31.82018280028,32.54653892516,30.63612594606,25.93265838624,28.57096977234,30.8346733093,30.48372077944,30.148268508899996,29.990920639040002,30.024486923220003,30.56009635926,30.723732757559997,30.41899375914,30.18094062806,30.40527153016,30.49324188232,30.50218658448,30.408982467660003,30.409299087520004,30.23485298158,30.34854469298,31.09453659056,28.97863807676,24.3010169983,25.816600036619995,26.1365257263,24.171118926979997,24.506565093999995,24.883933639539997,24.80972213746,25.013043212899998,25.159296671566665
R.Pinky_I_e_y,155.4001831052,162.29411315919998,161.5939239502,161.40455017099998,161.5360076904,162.9085723876,163.55381469740001,163.3501800536,163.038824463,163.5463104248,164.1541564942,164.6974121094,165.02839965820002,165.47250366219998,165.2689971924,164.75264892579997,163.6570037842,162.664276123,162.6266021728,162.5065582276,162.6462799072,162.78465576180002,162.84429931619997,162.9129821778,162.7474853516,162.33458557140003,160.8004211426,155.8223480224,155.62578430180002,161.42351379380003,163.66388549799998,162.79814453100002,162.1981292724,161.2977630614,160.6349487306,160.2166239423333
R.Pinky_I_e_z,33.75730133058,35.98668365478001,36.85271072388,37.04375915528,39.01229400634,40.102779388420004,39.51727142334,38.54336166384,39.03336791994,39.62438125612,39.882817077620004,39.52203521728,39.3960823059,39.205249023440004,37.697994232179994,37.28433074952,37.53264465334,37.6671836853,37.81706237792,37.88209609986,37.94160537722,37.99938507082,38.16630096438,38.31805191041999,38.84985504149999,38.51512527466,34.192613601699996,20.754026412960002,2.233485174178,-7.702939987182001,-9.540523529054001,-10.26780967712,-10.343383598319999,-9.876711273194001,-9.709510421754,-9.042616844176665
R.Pinky_I_d_x,0.6102944910526,0.6521064162254,0.6373390436173999,0.6319450616836,0.566543006897,0.574297976494,0.6264572381974001,0.673337471485,0.6826250076296,0.625231552124,0.6105816006661999,0.6202472567558,0.6242149829861999,0.6236240267754,0.6329382181168001,0.6338229894640001,0.6249112248422001,0.6163634657861999,0.6135146379469999,0.609269952774,0.6077756404878,0.6083184123040001,0.6064387202262,0.6062476992606001,0.5934269547464,0.5713783502578,0.5741963744164,0.658256876469,0.6856551527978,0.6291303873064,0.5901753664016001,0.586551094055,0.5949991226194,0.6003908634187999,0.6038178443908,0.6076027750973333
R.Pinky_I_d_y,-0.022727048397040005,-0.0973803699016,-0.0769458055496,-0.06159941479566,0.02808399330824,-0.027098456583919996,-0.08456325382,-0.16683064401139996,-0.12313432097446002,-0.06359462291002,-0.07042155489327999,-0.10421279072756,-0.1311237022282,-0.14473975002760003,-0.12899343520400003,-0.124109786749,-0.11831812262540001,-0.09965833127507999,-0.09524607509373999,-0.08845586925745999,-0.08903546333314,-0.0944102317095,-0.09618591070176001,-0.1048298403622,-0.09547179788356,-0.07073976770044,-0.05064627230167999,-0.09327280372386,-0.15514418184759998,-0.2379260778428,-0.30630179047600004,-0.3127449512482,-0.3087505280972,-0.29934509396580006,-0.2909459114074,-0.2835462590056667
R.Pinky_I_d_z,-0.7715257763862,-0.7517847895622,-0.7667104363444,-0.7725510954858,-0.8226704835891999,-0.8173891425134,-0.7743277668954001,-0.7202355742455999,-0.7196341156959999,-0.7776386976244,-0.7887418746948001,-0.777378129959,-0.7701559066774,-0.7682039976120001,-0.7633311033247999,-0.763450908661,-0.7716496348382,-0.7811168313028001,-0.7839126706124,-0.7880123972894,-0.789098763466,-0.7880575180054,-0.7892881989478001,-0.788333272934,-0.7991395711898,-0.8175478458404,-0.8166682481765999,-0.7463134050368001,-0.7108596205712001,-0.7392237782478,-0.7468188881871999,-0.747088444233,-0.7420533895494,-0.741552245617,-0.7421256780626,-0.7419006824493333
R.Pinky_D_s_x,20.62274074556,24.113361740099997,25.11388130188,25.421997451780005,31.82018280028,32.54653892516,30.63612594606,25.93265838624,28.57096977234,30.8346733093,30.48372077944,30.148268508899996,29.990920639040002,30.024486923220003,30.56009635926,30.723732757559997,30.41899375914,30.18094062806,30.40527153016,30.49324188232,30.50218658448,30.408982467660003,30.409299087520004,30.23485298158,30.34854469298,31.09453659056,28.97863807676,24.3010169983,25.816600036619995,26.1365257263,24.171118926979997,24.506565093999995,24.883933639539997,24.80972213746,25.013043212899998,25.159296671566665
R.Pinky_D_s_y,155.4001831052,162.29411315919998,161.5939239502,161.40455017099998,161.5360076904,162.9085723876,163.55381469740001,163.3501800536,163.038824463,163.5463104248,164.1541564942,164.6974121094,165.02839965820002,165.47250366219998,165.2689971924,164.75264892579997,163.6570037842,162.664276123,162.6266021728,162.5065582276,162.6462799072,162.78465576180002,162.84429931619997,162.9129821778,162.7474853516,162.33458557140003,160.8004211426,155.8223480224,155.62578430180002,161.42351379380003,163.66388549799998,162.79814453100002,162.1981292724,161.2977630614,160.6349487306,160.2166239423333
R.Pinky_D_s_z,33.75730133058,35.98668365478001,36.85271072388,37.04375915528,39.01229400634,40.102779388420004,39.51727142334,38.54336166384,39.03336791994,39.62438125612,39.882817077620004,39.52203521728,39.3960823059,39.205249023440004,37.697994232179994,37.28433074952,37.53264465334,37.6671836853,37.81706237792,37.88209609986,37.94160537722,37.99938507082,38.16630096438,38.31805191041999,38.84985504149999,38.51512527466,34.192613601699996,20.754026412960002,2.233485174178,-7.702939987182001,-9.540523529054001,-10.26780967712,-10.343383598319999,-9.876711273194001,-9.709510421754,-9.042616844176665
R.Pinky_D_e_x,17.53757247924,20.4279476166,21.71105575562,22.057022857640003,28.941421508759998,29.994160079940002,28.73764076232,24.23186759948,26.087015533440002,28.91836738586,28.60283432008,27.567968368520003,26.8274532318,26.50954704288,26.97609596252,27.574147033680003,27.7090789795,27.729162597640006,27.6343849182,27.549630737300003,27.389844131480004,27.051618194579998,26.855252075179997,26.4477218628,26.401736831659996,27.27576904298,25.6757938385,20.35669288636,21.72340736388,24.035871124239996,23.1264667511,23.379604721059998,23.5156463623,23.26813278198,23.423670578000003,23.438742955533332
R.Pinky_D_e_y,162.0712768556,169.9859527588,169.0108367922,168.5495178224,167.464190674,169.7397521974,172.0690490724,172.9654968262,172.4130706788,172.06910705540002,172.5368103028,173.1109039308,173.3785797118,173.67856445319998,173.411352539,173.1636016846,172.2078948974,171.08825988760003,170.79938659660002,170.45715637220002,170.4515624998,170.4373870852,170.3452667236,170.3043884278,169.8343566892,168.9928894042,167.35668334960002,163.1455688476,164.2499420164,171.4583007812,174.362750244,173.4365203854,172.7095062256,171.72771301240002,170.99509582540003,170.59200032533332
R.Pinky_D_e_z,46.198846435540005,47.975762939460004,49.0965461731,49.458658599859994,52.1588607788,52.86445999144,51.354137420680004,49.550541687019994,50.09329986572,51.461693573000005,51.82729415893999,51.31303939822,51.090576171879995,50.901857757559995,49.417881774920005,48.938370513900004,49.19596939088,49.47943344116,49.73452987672,49.90840606690001,50.02031097412,50.11008071898,50.31584396362,50.46435623168,51.12546539306,51.0674682617,46.94406814576,32.88224639892,13.418701171870001,2.830031228066,0.5061912834644,-0.16545132389279998,-0.1381058484314,0.3871730804444,0.6177770495414,1.2482756376266668
R.Pinky_D_d_x,0.20967079102991998,0.25046396553499994,0.231259009242,0.22868666648860003,0.19564314782599998,0.17346192896380003,0.12902270853519998,0.1155872493982,0.1688116937876,0.1302338212728,0.12782667875280002,0.1753594458104,0.2149920135736,0.23887839019319998,0.2435718148946,0.2140485942366,0.18416817784300002,0.166624969244,0.1883118748666,0.20005039870719998,0.21151752471940002,0.22816940248,0.24153618216519995,0.2573767364026,0.2682285368442,0.2595268279312,0.22446418404579999,0.2680597633124,0.27817698121059997,0.14276233315478,0.07099547684194,0.07658922374247999,0.09298998564484,0.1047677695752,0.1080151364208,0.11693039288133333
R.Pinky_D_d_y,-0.45337347090240004,-0.52274415493,-0.5040599048138,-0.48557835221300005,-0.4028845250608001,-0.4642530441282,-0.5787027478219999,-0.6534654498102,-0.6370819330216,-0.5792166829108,-0.5696924567222,-0.5717882156372,-0.5674855470660001,-0.5576910734176,-0.5533616185188001,-0.5716156840324,-0.5811260342597999,-0.5725012660026,-0.5554295659064001,-0.5403296470644,-0.5304538488388,-0.520086288452,-0.5097723960875999,-0.5023264229298,-0.48163002133379995,-0.45250422358540004,-0.44556931853299997,-0.49769259691240003,-0.5861053705214,-0.6819729566574,-0.7271041870118,-0.7229934453964001,-0.7143622756006,-0.7088285803798,-0.7040845274924001,-0.705120007197
R.Pinky_D_d_z,-0.8455384612084001,-0.8147883176804,-0.8321017980576,-0.8437276005744,-0.8934522390364,-0.8672951340676001,-0.8044437289235999,-0.7480577111243999,-0.7516425967216,-0.804474067688,-0.811757040024,-0.8013269066808,-0.7947680354120001,-0.7949117541316,-0.7964938521385999,-0.7920186996462001,-0.7926497578622,-0.8027707695962001,-0.8099214911462,-0.8173185944558,-0.8208794355392002,-0.8230534315111999,-0.8256937265396,-0.8254734516144,-0.8342612981796,-0.8530683279037999,-0.8666000127792002,-0.824244594574,-0.7601571559906001,-0.7158299922944,-0.6827835083008,-0.686565208435,-0.6935595035552,-0.6975426197054,-0.7018513679504,-0.6993784109753335
R.Thumb.TTP,48.38053741454,48.880236053480004,49.01587905884,49.17346725464,49.418350219720004,49.63518218992,49.758580017099995,49.82941513064,49.81954650878,49.820970916739995,49.858099365220006,49.92285079956,49.96259155274,49.97727508545999,50.037879180919994,50.074362182600005,50.087168884259995,50.0854248047,50.0854248047,50.08704376224,50.08946762086,50.099391937259995,50.120762634280005,50.1427597046,50.163138580319995,50.17706832886,50.27947006228,50.3385360718,52.327169036860006,51.710830688479994,50.84451904296,50.57654418946,50.41651382448,50.34666671754,50.3076408386,50.30133438106666
R.Index.TTP,91.326461792,91.85282592774001,92.02340850830001,92.11859283446,92.25435180662001,91.63208465574,91.10388183594,91.25594787598,91.29102020264001,91.45380706787999,91.59361724854,91.55643310546,90.73593444824,90.4109237671,89.7392288208,83.74571228026,78.32604522706,77.20805053711999,78.02717132570001,78.72153167728001,79.58156890868,81.03734283448,81.78513793945999,82.79610137940001,84.05522460938,84.5763519287,86.87548828124,83.88764648436,76.56756744386,75.88569793702,76.80080108643999,77.1478088379,77.95858764648001,78.1867553711,78.37596435546,78.65019480386667
R.Middle.TTP,39.622177886959996,40.38071746822,40.46384506226,40.508689880380004,40.666921997079996,41.025793457039995,41.34796829224,41.75554656982,41.86847305296,42.050200653080005,42.16336441042,42.19554519652,42.23828582764,42.27893447875999,42.312654113760004,42.3527305603,42.385955810560006,42.41869125366001,42.44006729126,42.45258636474,42.47708282472,42.50272979736,42.522491455099996,42.54554595946,42.575241851819996,42.60187149048,42.680660247800006,42.67140884402,42.229933929459996,41.58048171998,41.272908782980004,41.21455688478001,41.13006515504,41.01414260862,40.95958251952,40.92665735883333
R.Ring.TTP,37.20619735716,37.79841537477999,37.84721298216,37.88301315308,38.1029548645,38.81289901734,39.09309310914,39.39006347658,39.48234634398,39.74716796874,39.82934799196,39.86390151978,39.9316818237,39.978930664079996,40.02427597044,40.0685508728,40.107308197,40.15112304686001,40.18996810914,40.21331024167999,40.22436370850001,40.2565788269,40.32337265016,40.40635299682,40.4930847168,40.54663162232,40.68925704956,40.70030746458001,40.350397491440006,39.6185760498,39.30911254884,39.23713226318,39.14434432982001,39.04850158692,39.00782852172,38.98032887776667
R.Pinky.TTP,33.67801055907999,33.65430679322,33.73674087522,33.80109329224,34.311662292479994,34.83538360596,34.87412796018,34.60046386716,34.47274246218,34.394151306139996,34.394258117679996,34.37703552245999,34.3557044983,34.34507141112,34.320986938459995,34.279170227040005,34.23754730224,34.21126708984,34.20751190183999,34.21258926392,34.21853332522,34.2255897522,34.232567596440006,34.242162323,34.2680633545,34.327034759540005,34.513536071779995,34.922794342020005,34.95116729736,34.22919998168,33.81780090334,33.72181091306,33.61599121094,33.53502273558,33.50263290406,33.4817860921
L.Thumb.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb.TNA,74.96818615372001,77.6833921481,78.91310263592,79.37647901524,78.52381262811998,78.51467056637999,78.98282366952,81.9190327529,80.91322555666,79.05860615382001,78.6539732271,78.39211582380001,78.55558638357999,78.56361592651999,77.20096900962001,76.80922435348,77.77152304438,78.57526047214,78.67379355584,78.75109311122,78.65369988094,78.4277136918,78.37103810279999,78.62296347404,78.96017694167999,78.79036885158,78.57391560914002,81.55772655632,80.25810232588,79.08761091292,81.81863544854,82.42380603864001,82.07984775493999,81.83848994554,81.29943905364,81.04101487786667
R.Index.TNA,85.55918468792,93.23442863049999,95.25421333919999,94.2362941754,89.36449236172,76.55989713732001,80.31695511688,93.99223843958,92.65185693268,89.11172508434001,87.65570449223999,84.14980514794001,67.1005775974,62.23989823820001,58.856401929440004,40.760941338360006,30.420718071560003,33.66898662726,41.26219734266,43.2115926864,44.011814199460005,50.1775471268,51.995219698359996,54.32684520246001,48.92380199614,45.34399942227999,57.93041248988,43.85516499258,37.02466791602,44.8502529199,44.129284020440004,44.13885796906,49.0611351979,49.046567898620005,48.47516990772,50.12344668623333
R.Middle.TNA,68.21632051162001,61.966159844879996,61.02606096088,60.97284320054,60.92903538114,60.43685378542,60.74425475611999,59.40580307297999,57.8983920395,58.92442685026,59.988295500439996,60.20798242774,59.87532017336,59.65207974624,60.41590727058,60.19596476464001,59.36552278554001,59.04503400157999,58.79196604346,58.5003002434,58.438686656360005,58.58151138206,58.4940296829,58.35446460992,57.77292479376,57.652200103560006,59.9652168857,64.71301112206,67.6014242658,71.45204999644,72.04411090558001,71.97129149346,71.64332122559999,70.79343613548001,70.69014956238,70.1145062781
R.Ring.TNA,62.89416384543999,56.24405062123999,55.46898720373999,55.18350107654,54.582551634240005,57.691525729620004,60.72417611528,58.49463514462,57.29776241216,59.52955507170001,59.91056405814,59.67371782678,58.940729214140006,58.21851590636,58.67901668426,59.384528542780004,59.47848444532,59.45571334496001,58.82240176962,58.46447276464001,58.25828366980001,57.91672399852,57.13126386048,55.96474621706,54.388903660379995,53.767804507259996,56.29988908768,57.04364070468,60.550347103440004,66.80192506996,67.31948958842,66.94558623489999,66.50627935007999,65.82306433636,65.7761212367,65.3335638107
R.Pinky.TNA,54.66170789329999,46.94607364144001,46.26980298643999,46.00195725252,49.0201148258,52.32969423766,52.04010723502,47.20815177178,48.05023282953999,51.967642489519996,52.810181402080005,53.64824563836,54.215887169940004,54.73341888681999,56.104307189880004,56.7933683942,55.78607692840001,54.408771141319995,54.06386229644001,53.73595968174,53.85493222315999,54.1737447119,54.267281028140005,54.21323639571999,54.356099389899995,54.8550059841,52.76323830246,44.37847729702,47.345846473799995,58.07307389134,60.44741724706,60.28703413192001,59.457856378719995,58.61315393144,58.35743861592,58.061843465066666
L.Thumb.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_Index.ang,21.05320320008,21.13933559436,23.28641350104,22.627796564900002,17.603911791639998,10.15847285461,13.650800562962,23.22240540174,19.77488869316,18.57427931896,18.4030142939,16.70023559766,12.749187448979999,16.420228352200002,18.6169059413,43.23086256432,61.8143611653,54.525820009259995,41.19308313748,38.49533576114,37.46229235534,29.4921807043,27.520660723859997,25.20057726056,31.52964578314,34.801955131979994,21.89547269586,47.64145290016,60.39116261112,40.925715075940005,42.03848808436,42.130489561939996,35.50873668334,35.63125452418,36.32505760072,33.982751096133335
R.Index_Middle.ang,152.80247493899998,154.476236234,155.4795095114,154.15841394159997,149.2918057046,132.97284423920001,135.3253568054,149.9144882154,147.68110809799998,145.6936684386,144.9355784496,141.48033834560002,121.8435888836,116.269038741,112.6602341416,85.77693769134001,66.3839610519,73.49987318562,87.54458108527999,90.64319194504,92.06759185548,100.91398050818,103.3891462216,106.4041828654,100.33701103956,97.28840612302,113.7073138716,88.03133676006,79.64324298177999,102.22625109779999,102.32361289334001,102.35740394349999,108.73211614639999,107.7988741504,106.764123698,109.01126132633333
R.Middle_Ring.ang,9.740356616911999,9.766855816932,9.727448016214,9.779281107484,9.59525047595,6.70234181319,10.050469010516,10.25779539614,9.904061058522,7.699645040142,8.057672278894,7.98718570524,8.31121483426,7.82359384807,7.8584244676460004,8.208799722848,8.291372467,7.991271034167999,7.416410003877999,6.776335247006,6.20327838667,5.549726896224,4.964748385606,4.562560198412,4.503975542868,4.75733128323,5.0845615518319995,12.476357248176,11.53426225397,9.623983938982,9.585601015456001,9.63352013166,9.648295344822,9.62974368387,9.623804384736001,9.62343052694
R.Ring_Pinky.ang,17.219377152474,19.375431575580002,17.15434964296,16.023937949740002,9.926805507606002,15.202933587820002,19.97025225574,20.24787660614,19.34112834324,18.765188706140002,19.3703227362,20.66286388474,20.48494356454,20.399983141819998,20.52631996998,20.05916082178,19.43697785116,19.0135284594,19.047764380280004,18.877896154,18.82197363362,19.12538750916,19.57095333726,19.865181757379997,19.3231739436,17.795501469039998,16.20035589122,17.151703310600002,20.571518096200002,18.78727780786,17.93842494108,17.92687709164,18.08851896578,18.234473504840004,18.30979403416,18.3517014145
L.Thumb_Index.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_Middle.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_Ring.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_Pinky.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.sphere_center_x,1.4925781249999996,5.59718208313,7.789287948608001,8.757912254332,16.4771528244,22.010576629619997,19.76176452636,12.267040443419997,11.642786216720001,10.40487956998,11.01933670042,12.877590942380001,15.765111541760001,16.058720016499997,20.75036010742,25.828079223600003,24.65727729798,23.44289131164,22.422780227660002,22.21707229614,22.03711280822,20.41655769346,18.97374496458,16.6230178833,15.87682342528,16.17306518554,13.880611228940001,17.07039489748,23.75209655762,21.79560470582,13.157063293480002,11.8632534027,13.18580570222,13.931280899060003,15.058169937140002,15.921452204366666
R.sphere_center_y,168.58647460959997,176.07515258799998,174.5498260498,173.4076812742,167.9745239256,162.99385681159998,166.08783264160002,173.3748840332,173.62140502940002,174.6772552488,173.6954498288,171.20732727040001,166.8719177246,166.538619995,163.08014221180002,159.8774932864,160.757723999,160.02853088359998,159.6097351076,159.222515869,158.96934814440002,159.5060699462,160.4242462158,162.0302398682,161.7944946288,160.5215545652,160.59556579580004,155.46798095719998,153.86592407220002,158.90789184559998,165.8283599854,165.89587707540002,164.2549285888,162.6548522952,161.3978088378,160.020248413
R.sphere_center_z,17.061543655420003,19.38091125492,20.009851455699998,20.46301193236,22.75195350648,24.749932098400002,22.99684867858,20.781842422480004,20.832151412960002,20.0859336853,20.73848075868,21.542290496819998,23.551769256579995,23.85977821352,23.482591247560002,24.687726211540003,24.7088859558,24.903590011600002,24.99671745298,25.16720924378,25.439999389680004,25.09848556518,24.86246719362,24.284699249259997,25.02942123412,25.304643630999998,20.314535522480003,8.786047673218,-11.006120634098,-23.955902099600003,-28.740935516360004,-29.67159042358,-29.149531173720003,-28.0820388794,-27.52986145018,-26.563369750966668
L.sphere_center_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
